redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
52504,69589,32564,875,4047,126,295,160000,42.3947763691,-71.1719046765
29629,88085,35915,2253,3176,100,842,160000,42.3948156574,-71.1717852434
74119,28044,53663,376,3413,37,348,160000,42.3948163346,-71.1720306882
40066,78112,36302,851,3316,151,1202,160000,42.3948555193,-71.1719113153
63898,47466,42183,763,5154,71,465,160000,42.3948607413,-71.1721714984
51582,54533,43112,2914,6115,38,1706,160000,42.3948953812,-71.1720373872
53796,44862,55789,668,3838,705,342,160000,42.3948988707,-71.1722985491
51521,53304,48247,363,5661,349,555,160000,42.3949225748,-71.1723724379
26973,90083,36351,496,5452,5,640,160000,42.3949352431,-71.1721634593
50655,44291,50802,3398,7809,23,3022,160000,42.3949926031,-71.172629807
55471,46815,49358,2510,4777,37,1032,160000,42.3950276172,-71.1727584917
11239,68810,73869,986,3852,13,1231,160000,42.3950302449,-71.1724968205
10806,67919,75051,938,3901,21,1364,160000,42.3950335012,-71.1725156911
42728,79840,29527,1015,6203,34,653,160000,42.3950626314,-71.1728871764
20040,57860,75058,1283,4243,125,1391,160000,42.3950685024,-71.1726443823
59762,62964,32032,354,4351,92,445,160000,42.3950976455,-71.1730158612
39638,82038,29695,811,6001,59,1758,160000,42.3951035036,-71.1727730736
53619,70257,30219,596,4796,98,415,160000,42.3951326597,-71.1731445461
35871,83919,34462,588,4341,196,623,160000,42.3951385048,-71.1729017649
48646,60680,43115,3154,3802,209,394,160000,42.3951676738,-71.1732732311
50572,62899,41148,1291,2965,206,919,160000,42.3952026879,-71.1734019161
33020,87445,33887,458,4529,151,510,160000,42.3952085072,-71.1731591478
51417,51769,50546,932,4038,114,1184,160000,42.3952377021,-71.1735306012
9363,119585,27106,130,3147,7,662,160000,42.3952435084,-71.1732878394
51754,61877,41419,694,2905,54,1297,160000,42.3952727162,-71.1736592863
14933,102230,38587,564,2362,109,1215,160000,42.3952785096,-71.173416531
54613,56759,43093,1001,3373,80,1081,160000,42.3953077303,-71.1737879716
45476,72176,31720,2092,6395,51,2090,160000,42.3953135108,-71.1735452227
43948,69117,40173,1063,4925,160,614,160000,42.3953427445,-71.1739166569
26351,86552,40383,1985,3331,63,1335,160000,42.3953485119,-71.1736739145
43437,36544,57379,7082,9787,29,5742,160000,42.3953777586,-71.1740453423
37317,79220,35954,412,5626,37,1434,160000,42.3953835131,-71.1738026064
49359,52439,48990,1086,7339,27,760,160000,42.3954127728,-71.1741740277
52527,38537,57799,683,9799,85,570,160000,42.3954185143,-71.1739312983
58332,61578,36199,210,2913,53,715,160000,42.3954477869,-71.1743027132
54805,30460,65311,959,7682,108,675,160000,42.3954535155,-71.1740599903
45029,51252,54690,1620,5820,50,1539,160000,42.3954885167,-71.1741886823
56601,43907,54041,1065,3578,57,751,160000,42.3955178152,-71.1745600845
51327,61204,41022,914,4455,109,969,160000,42.3955235179,-71.1743173745
39864,48890,64000,1566,4367,102,1211,160000,42.3955528293,-71.1746887702
46412,63787,41472,1362,5745,100,1122,160000,42.3955585191,-71.1744460667
38617,80089,32523,2900,4064,196,1611,160000,42.3955878434,-71.174817456
36164,56682,58029,2097,5281,26,1721,160000,42.3955935203,-71.174574759
38617,80089,32523,2900,4064,196,1611,160000,42.3956228576,-71.1749461419
40647,66587,43180,1021,7040,45,1480,160000,42.3956285215,-71.1747034513
47430,77060,22781,1980,8149,33,2567,160000,42.3956578717,-71.1750748279
39233,52328,60254,1204,6241,190,550,160000,42.3956635227,-71.1748321437
34269,88346,27583,1065,5385,10,3342,160000,42.3956928859,-71.1752035139
57796,35954,53744,1010,11034,52,410,160000,42.3956985239,-71.1749608362
33047,88820,27283,1184,6151,17,3498,160000,42.3956996961,-71.1752330437
55826,38816,56120,1146,6807,171,1114,160000,42.3957335251,-71.1750895288
54613,82957,12337,782,7270,3,2038,160000,42.3957360981,-71.1753610218
72536,19163,64045,262,3403,144,447,160000,42.3957653888,-71.1753184122
56494,35262,59026,870,7194,260,894,160000,42.3957732001,-71.175283438
11932,74204,68644,1396,2687,21,1116,160000,42.3957766841,-71.1756073713
36071,71478,39316,3319,7906,41,1869,160000,42.3957799777,-71.1754541245
86032,16149,51573,760,3296,116,2074,160000,42.3879725,-71.1429042
18610,70163,49508,15197,3516,62,2944,160000,42.3880045,-71.1427802
18437,70287,47940,15165,4431,61,3679,160000,42.3880059068,-71.1427747487
35007,65960,38341,10149,8093,77,2373,160000,42.3880360297,-71.1426498885
54882,60083,23159,11299,7803,69,2705,160000,42.3880675594,-71.1425195769
54213,23218,70948,3061,4698,44,3818,160000,42.3880827,-71.142457
53264,23968,71245,3473,4898,33,3119,160000,42.3880990891,-71.1423892653
35424,20145,97433,1577,1942,1,3478,160000,42.3881184219,-71.1423286866
33863,21115,98562,1308,2076,43,3033,160000,42.3881403,-71.1422501
31400,35609,80672,3797,6249,25,2248,160000,42.3881541438,-71.1422003732
39066,43968,50565,7456,16263,30,2652,160000,42.3881813757,-71.1421247578
37965,45327,50372,7774,15156,21,3385,160000,42.3882005,-71.1420664
52535,64739,29303,7274,4761,81,1307,160000,42.3882224514,-71.1419994156
51807,63847,29979,7926,5250,44,1147,160000,42.3882446844,-71.1419430111
48158,69691,19704,11851,9466,7,1123,160000,42.3882815,-71.1418402
56323,54904,26389,13868,7326,8,1182,160000,42.3882888689,-71.1418196221
36489,44416,58361,11724,4768,84,4158,160000,42.3883444119,-71.1417327371
21528,44535,74105,12583,5152,107,1990,160000,42.3883723,-71.1416851
19249,45592,74600,13130,5231,89,2109,160000,42.3884073239,-71.141625274
53086,55612,25055,11480,12200,1,2566,160000,42.388431666,-71.1415740003
53086,55612,25055,11480,12200,1,2566,160000,42.388491032,-71.1414629005
42236,68825,23530,8395,14464,25,2525,160000,42.3884952,-71.1414551
33578,74248,29504,12878,8684,16,1092,160000,42.388550398,-71.1413518007
28956,81107,29312,11593,7655,5,1372,160000,42.3885698547,-71.1413624333
48917,77854,20529,3429,8282,85,904,160000,42.3886445093,-71.1412697666
59025,74983,16202,832,8073,26,859,160000,42.388719164,-71.1411770997
56717,69997,18242,8091,6393,13,547,160000,42.3887938187,-71.1410844327
56717,69997,18242,8091,6393,13,547,160000,42.3888684734,-71.1409917656
99074,7260,50127,607,2267,26,639,160000,42.3879725,-71.1429042
51891,34398,61817,3641,5898,89,2266,160000,42.3880045,-71.1427802
50750,34901,63595,2536,6221,68,1929,160000,42.3880059068,-71.1427747487
78604,41645,28408,4916,3876,15,2536,160000,42.3880360297,-71.1426498885
68219,64675,14977,3797,7234,69,1029,160000,42.3880675594,-71.1425195769
54577,52109,41867,4519,5667,34,1227,160000,42.3880827,-71.142457
55084,52050,41538,5030,4850,30,1418,160000,42.3880990891,-71.1423892653
52799,38641,57245,4887,5684,77,667,160000,42.3881184219,-71.1423286866
50560,40045,57876,5489,5021,100,909,160000,42.3881403,-71.1422501
60138,28925,59087,4670,6140,59,981,160000,42.3881541438,-71.1422003732
80105,29521,35434,3566,9921,29,1424,160000,42.3881813757,-71.1421247578
78646,29064,37485,3815,10103,36,851,160000,42.3882005,-71.1420664
78993,30636,33401,3165,12747,27,1031,160000,42.3882224514,-71.1419994156
82396,30363,32387,3090,10843,22,899,160000,42.3882446844,-71.1419430111
77002,29089,37513,3040,8624,32,4700,160000,42.3882815,-71.1418402
64809,35730,43315,3471,10068,27,2580,160000,42.3882888689,-71.1418196221
66868,28378,53543,4225,6328,46,612,160000,42.3883444119,-71.1417327371
39338,33779,77962,4507,4143,40,231,160000,42.3883723,-71.1416851
38778,33797,77936,4232,4853,106,298,160000,42.3884073239,-71.141625274
45111,32371,70168,4530,6549,41,1230,160000,42.388431666,-71.1415740003
45111,32371,70168,4530,6549,41,1230,160000,42.388491032,-71.1414629005
41416,30196,73196,6598,6962,30,1602,160000,42.3884952,-71.1414551
53771,26215,63727,5980,6968,43,3296,160000,42.388550398,-71.1413518007
55066,24040,63522,7092,6176,25,4079,160000,42.3885698547,-71.1413624333
91815,16524,38564,4424,8352,13,308,160000,42.3886445093,-71.1412697666
90620,20939,36418,3950,7722,18,333,160000,42.388719164,-71.1411770997
84920,22358,40562,3695,8019,1,445,160000,42.3887938187,-71.1410844327
84920,22358,40562,3695,8019,1,445,160000,42.3888684734,-71.1409917656
44630,40398,62630,3554,4548,172,4068,160000,42.3971928,-71.1411696
56242,36659,55912,626,5566,260,4735,160000,42.3972942,-71.141236
48123,36552,64181,2437,7598,139,970,160000,42.3974007,-71.1413113
53433,27784,62345,1137,13731,63,1507,160000,42.3974995,-71.1413741
47030,35374,67411,938,7542,22,1683,160000,42.3975774,-71.141435
49052,25323,73620,1312,8974,10,1709,160000,42.3976527,-71.1414978
52593,20620,73091,1538,10767,1,1390,160000,42.3977044,-71.1415569
45130,26258,77622,1175,8338,2,1475,160000,42.3977437,-71.141623
59842,13880,77691,1402,5813,20,1352,160000,42.3977943,-71.1417393
60455,14101,78368,964,4439,0,1673,160000,42.3978242,-71.141847
85340,6250,65944,319,1551,4,592,160000,42.3978328,-71.14191
51568,27724,70874,994,7078,3,1759,160000,42.397847,-71.1420272
35283,52644,65881,2652,3172,201,167,160000,42.3978634,-71.1421722
33214,54578,62812,5283,3442,426,245,160000,42.3978801,-71.1422776
78344,21446,49747,3042,7092,5,324,160000,42.3979149,-71.1424552
78567,21165,49921,1532,8246,18,551,160000,42.3980095,-71.1428051
55868,28351,65258,154,6354,0,4015,160000,42.3982594,-71.1436348
89394,12258,50244,2838,4352,5,909,160000,42.3983116,-71.1441404
39017,53336,49976,9971,7029,11,660,160000,42.3984217,-71.1441684
26170,56797,51152,13538,8615,113,3615,160000,42.3993481,-71.1475971
53212,44382,46643,3786,10703,16,1258,160000,42.3994637,-71.1479543
64534,20764,60820,5558,6399,60,1865,160000,42.3994689,-71.1475687
76593,12025,63203,1710,4758,211,1500,160000,42.3996644,-71.1486318
59020,19659,47784,20316,11904,0,1317,160000,42.3725364475,-71.0681655725
57742,22404,46630,19364,12671,0,1189,160000,42.3725447838,-71.0681863591
57742,22404,46630,19364,12671,0,1189,160000,42.3726044676,-71.0682971183
57987,19463,46437,18173,17117,2,821,160000,42.3726641514,-71.0684078776
58159,18950,46635,18495,16829,2,930,160000,42.3726803553,-71.0684368908
58159,18950,46635,18495,16829,2,930,160000,42.3727404106,-71.0685472816
60154,21075,45840,16274,15754,2,901,160000,42.3728004659,-71.0686576726
60062,22437,46791,16176,13787,0,747,160000,42.3728605213,-71.0687680637
58619,22540,45802,16016,16279,5,739,160000,42.3729205766,-71.0688784549
60083,22183,46558,14925,15336,0,915,160000,42.3729806319,-71.0689888461
63012,17472,66030,549,12088,2,847,160000,42.3730406872,-71.0690992375
63012,17472,66030,549,12088,2,847,160000,42.3731007425,-71.069209629
48575,35108,51033,13747,9692,0,1845,160000,42.3731607978,-71.0693200206
48515,35983,51804,13186,9054,2,1456,160000,42.3731750378,-71.0693487955
62218,17825,69149,629,9468,5,706,160000,42.3732341755,-71.0694600912
49369,30446,61443,2560,14698,9,1475,160000,42.3732933133,-71.0695713869
60073,15016,66907,810,16379,10,805,160000,42.3733524511,-71.0696826827
52339,35256,42321,18862,9940,14,1268,160000,42.3734115889,-71.0697939787
58840,16618,67475,587,15786,0,694,160000,42.3734707266,-71.0699052747
67491,34756,37731,6948,11320,16,1738,160000,42.3735298644,-71.0700165709
64215,30065,35529,16312,12929,20,930,160000,42.3735813035,-71.0701123385
57987,15866,67337,555,17635,0,620,160000,42.3737003106,-71.0703342158
58738,16604,67427,135,15771,2,1323,160000,42.3737598141,-71.0704451546
60361,12892,66579,338,18603,6,1221,160000,42.3738193176,-71.0705560935
62320,13299,66786,89,16659,2,845,160000,42.3738406903,-71.0705902357
62382,12066,66318,57,18547,0,630,160000,42.3739021807,-71.0706991715
61719,16884,63120,856,15765,1,1655,160000,42.3740251613,-71.0709170434
79090,9727,67962,539,1623,6,1053,160000,42.3740866516,-71.0710259795
84772,6707,66977,138,686,0,720,160000,42.3742096323,-71.0712438521
84772,6707,66977,138,686,0,720,160000,42.3742711226,-71.0713527886
82194,7639,68311,289,826,4,737,160000,42.3743871778,-71.0715631694
79851,9121,68574,411,1285,6,752,160000,42.3744469556,-71.0716738389
79851,9121,68574,411,1285,6,752,160000,42.3745067334,-71.0717845086
80218,8330,69210,323,1313,7,599,160000,42.3745300521,-71.0718211516
79059,9528,68818,366,1424,7,798,160000,42.3745921043,-71.0719295033
79059,9528,68818,366,1424,7,798,160000,42.3746541564,-71.0720378552
79239,9100,69355,422,1018,10,856,160000,42.3746617587,-71.07204518
79383,9032,69220,161,1549,10,645,160000,42.3747259173,-71.0721512601
79531,8366,69910,337,1170,14,672,160000,42.3748107273,-71.0722896328
69952,15843,68633,754,3402,30,1386,160000,42.3748755546,-71.0723949657
69952,15843,68633,754,3402,30,1386,160000,42.3749403818,-71.0725002987
68815,15405,70377,787,2834,35,1747,160000,42.3749576222,-71.0725185047
74676,9982,72862,306,1061,7,1106,160000,42.3750259444,-71.0726197094
29587,28114,83146,8453,9457,127,1116,160000,42.3750942665,-71.0727209143
32263,21728,87846,8922,8053,287,901,160000,42.3751323847,-71.0727744716
75923,8755,73059,87,901,8,1267,160000,42.3752017694,-71.0728743434
34735,20587,87832,7750,7702,227,1167,160000,42.3752711541,-71.0729742152
31418,21289,87262,10391,8273,181,1186,160000,42.3753129923,-71.0730278036
76773,8730,72370,196,667,3,1261,160000,42.3753847845,-71.0731245074
35506,21646,86917,8592,5892,311,1136,160000,42.3754565768,-71.0732212113
79245,7712,71166,60,645,7,1165,160000,42.3754922852,-71.0732660536
26524,31885,85847,6577,7538,161,1468,160000,42.3755652703,-71.0733611073
79940,7508,70203,57,1002,17,1273,160000,42.3756382555,-71.0734561611
80723,7295,70175,158,758,7,884,160000,42.3756916715,-71.0735222103
81572,6245,70671,56,574,15,867,160000,42.3760122313,-71.0738971389
55479,39969,30659,17786,12589,245,3273,160000,42.3760912625,-71.073982878
78477,7834,71700,92,597,11,1289,160000,42.3761702938,-71.0740686172
82305,12764,60083,635,3125,10,1078,160000,42.3909486845,-71.0833472946
79829,17250,57313,613,3798,4,1193,160000,42.3910327897,-71.0834236963
79620,15916,57752,511,4874,8,1319,160000,42.3911165198,-71.0835013898
79829,17250,57313,613,3798,4,1193,160000,42.3911168948,-71.0835000981
79620,15916,57752,511,4874,8,1319,160000,42.3912011799,-71.0835766598
82200,14263,56574,926,5215,19,803,160000,42.3912858399,-71.0836519298
83154,14057,56378,858,4668,27,858,160000,42.3912952114,-71.0836637794
83154,14057,56378,858,4668,27,858,160000,42.3913812076,-71.0837362195
42113,44056,57128,3919,9763,9,3012,160000,42.3914672038,-71.0838086597
71188,37433,33074,6073,11323,4,905,160000,42.3915286986,-71.0838605937
71188,37433,33074,6073,11323,4,905,160000,42.3916148493,-71.0839326968
72392,35214,34307,6378,10836,4,869,160000,42.3916441925,-71.083955714
64372,45233,27686,8710,13270,3,726,160000,42.3917295694,-71.0840294853
64372,45233,27686,8710,13270,3,726,160000,42.3918149463,-71.0841032568
56049,49110,27419,7398,19441,0,583,160000,42.3919003231,-71.0841770283
57409,48315,27946,6746,19045,0,539,160000,42.3919836785,-71.0842490566
57409,48315,27946,6746,19045,0,539,160000,42.3920691228,-71.0843226851
62065,48311,27750,5705,15590,0,579,160000,42.3921545671,-71.0843963137
62065,48311,27750,5705,15590,0,579,160000,42.3922400114,-71.0844699424
60017,50559,26933,6314,15181,1,995,160000,42.3923254557,-71.0845435711
59811,50825,27545,6038,15052,0,729,160000,42.3923970638,-71.0846045407
58235,45839,32665,6269,15756,0,1236,160000,42.3924809819,-71.0846813203
58669,45201,32842,6649,15092,0,1547,160000,42.3925429212,-71.0847357917
58669,45201,32842,6649,15092,0,1547,160000,42.3926239606,-71.0848180458
61193,47193,30605,4697,15503,6,803,160000,42.3927038654,-71.0848991117
61193,47193,30605,4697,15503,6,803,160000,42.3927839827,-71.0849830058
61276,47426,30397,5165,14869,5,862,160000,42.3928047194,-71.085004394
53795,48609,32301,5336,19210,10,739,160000,42.3928846796,-71.0850885625
53795,48609,32301,5336,19210,10,739,160000,42.3929646398,-71.0851727312
58126,44714,31999,5160,19275,7,719,160000,42.3929997222,-71.0852022721
48765,55308,30806,6584,17572,38,927,160000,42.3930750416,-71.0852939539
48765,55308,30806,6584,17572,38,927,160000,42.3931503611,-71.0853856358
73959,12080,68468,1321,3154,2,1016,160000,42.3932256805,-71.0854773179
73331,12565,69000,921,3314,3,866,160000,42.3932370959,-71.085487833
17884,24196,59327,49155,8987,6,445,160000,42.3933109639,-71.0855816552
77500,11744,64810,1475,3077,4,1390,160000,42.3934361912,-71.0857413989
86723,30913,23670,3301,15141,32,220,160000,42.3935108956,-71.0858339994
87813,27977,24132,3245,16689,10,134,160000,42.3935263753,-71.0858473101
78792,12790,65202,125,2579,0,512,160000,42.3935984417,-71.0859436674
20681,24452,83702,18846,11038,298,983,160000,42.3936705081,-71.0860400249
72775,17060,65819,168,3325,13,840,160000,42.3937425745,-71.0861363824
72775,17060,65819,168,3325,13,840,160000,42.3938146409,-71.0862327401
72290,28484,31577,6820,20252,0,577,160000,42.3938867073,-71.0863290979
72290,28484,31577,6820,20252,0,577,160000,42.3939587737,-71.0864254558
72290,28484,31577,6820,20252,0,577,160000,42.3940308401,-71.0865218138
56240,46579,29851,8236,18602,2,490,160000,42.3941029065,-71.0866181719
56240,46579,29851,8236,18602,2,490,160000,42.3941749729,-71.0867145302
71817,54312,21701,1913,9032,126,1099,160000,42.3942470393,-71.0868108885
50236,47276,32106,8672,21303,2,405,160000,42.3943191057,-71.086907247
47648,40918,47494,12282,11002,41,615,160000,42.3943911721,-71.0870036055
58765,44789,31805,6982,16819,5,835,160000,42.3944632385,-71.0870999642
46911,49344,42588,6369,14202,15,571,160000,42.3945353049,-71.087196323
77189,38339,19301,5383,18631,5,1152,160000,42.3946073713,-71.0872926819
57230,48258,31742,6730,15559,0,481,160000,42.3946794377,-71.0873890409
57230,48258,31742,6730,15559,0,481,160000,42.3947515041,-71.0874854
46508,58542,31978,7222,15180,0,570,160000,42.3948235705,-71.0875817592
46508,58542,31978,7222,15180,0,570,160000,42.3948956369,-71.0876781186
74415,31087,32498,6006,15378,0,616,160000,42.3949677033,-71.087774478
74415,31087,32498,6006,15378,0,616,160000,42.3950397696,-71.0878708376
67522,36158,31939,6263,17561,0,557,160000,42.3951839024,-71.088063557
69983,8164,76157,1455,2816,5,1420,160000,42.3952559688,-71.0881599169
96179,15126,41604,3038,3072,10,971,160000,42.3952644509,-71.0877981967
69983,8164,76157,1455,2816,5,1420,160000,42.3953280352,-71.0882562769
96179,15126,41604,3038,3072,10,971,160000,42.3953359018,-71.0878953935
69983,8164,76157,1455,2816,5,1420,160000,42.3954001016,-71.088352637
92023,18567,41212,3959,3186,0,1053,160000,42.3954073527,-71.0879925904
94378,14944,42952,4159,2179,2,1386,160000,42.3954788036,-71.0880897874
69306,9080,77357,729,2318,9,1201,160000,42.3955442344,-71.0885453576
94378,14944,42952,4159,2179,2,1386,160000,42.3955502545,-71.0881869845
68357,9191,76139,1075,3764,10,1464,160000,42.3956163008,-71.088641718
94171,14358,45427,2603,2585,0,856,160000,42.3956217054,-71.0882841817
68357,9191,76139,1075,3764,10,1464,160000,42.3956883672,-71.0887380786
93431,15583,44545,3403,2158,1,879,160000,42.3956931563,-71.088381379
93339,14925,44729,3833,2164,0,1010,160000,42.3957341757,-71.0884352105
62130,30221,35360,16381,15361,31,516,160000,42.3957604336,-71.0888344392
61539,29509,35009,17153,16317,33,440,160000,42.3957873348,-71.0888696681
94450,15433,43614,2493,2936,7,1067,160000,42.3958063515,-71.088531421
67049,10780,76659,366,2767,5,2374,160000,42.3958589736,-71.0889666118
93130,14760,44275,3240,3389,9,1197,160000,42.3958785272,-71.0886276317
63844,14795,76796,176,3185,5,1199,160000,42.3959306124,-71.0890635557
93888,14969,43870,2510,3623,4,1136,160000,42.3959507029,-71.0887238425
63844,14795,76796,176,3185,5,1199,160000,42.3960022511,-71.0891604996
95054,13412,43985,2573,3635,3,1338,160000,42.3960228787,-71.0888200534
91033,16606,44516,2770,3921,0,1154,160000,42.3960430344,-71.0888489201
59452,17941,76770,345,3941,2,1549,160000,42.3960738899,-71.0892574436
87614,16249,45232,2786,7028,1,1090,160000,42.3961144688,-71.0889461403
59452,17941,76770,345,3941,2,1549,160000,42.3961455286,-71.0893543878
87513,17469,45506,3217,5693,4,598,160000,42.3961859033,-71.0890433606
87872,17216,45980,2781,5568,0,583,160000,42.3962043503,-71.0890659704
59452,17941,76770,345,3941,2,1549,160000,42.3962171674,-71.0894513321
90645,17108,44933,2937,3420,0,957,160000,42.3962767007,-71.089161941
63102,13472,76536,570,4659,9,1652,160000,42.3962888062,-71.0895482764
63102,13472,76536,570,4659,9,1652,160000,42.3963604449,-71.0896452209
89297,16659,45288,2471,5099,4,1182,160000,42.3964214013,-71.0893538824
70277,12956,70714,270,3768,4,2011,160000,42.3964320837,-71.0897421655
86710,17557,45576,2389,7058,0,710,160000,42.3964937517,-71.0894498532
70277,12956,70714,270,3768,4,2011,160000,42.3965037225,-71.0898391102
43710,57869,34502,8058,15290,0,571,160000,42.3965753612,-71.0899360551
43245,57323,33982,8497,16232,1,720,160000,42.3966315784,-71.0900124139
48909,54951,33480,6607,15441,0,612,160000,42.3967037206,-71.090108672
80245,21036,50132,2589,4707,0,1291,160000,42.3967374771,-71.0897747046
44390,57394,35105,9077,13623,0,411,160000,42.3967758628,-71.0902049302
76989,22636,50535,2910,5741,2,1187,160000,42.3968096361,-71.0898709397
40850,62599,35633,9750,10604,0,564,160000,42.3968480049,-71.0903011886
78437,22464,49954,2386,5721,0,1038,160000,42.3968817951,-71.0899671749
47570,56616,33920,8670,12647,0,577,160000,42.3969201471,-71.090397447
78621,20587,50175,3745,5554,0,1318,160000,42.3969539541,-71.0900634102
47570,56616,33920,8670,12647,0,577,160000,42.3969922892,-71.0904937056
80435,19987,48551,4734,4896,2,1395,160000,42.3970261132,-71.0901596456
45643,58010,32796,9954,12924,0,673,160000,42.3970644314,-71.0905899642
81813,18997,47161,4435,6437,6,1151,160000,42.3970982722,-71.0902558812
45643,58010,32796,9954,12924,0,673,160000,42.3971365735,-71.090686223
80574,20013,49626,2759,5959,4,1065,160000,42.3971704312,-71.0903521168
45643,58010,32796,9954,12924,0,673,160000,42.3972087157,-71.0907824819
78914,20954,51385,2550,4475,0,1722,160000,42.3972425902,-71.0904483525
46162,50549,33257,7430,22012,1,589,160000,42.3972808578,-71.0908787409
45804,50560,34091,6029,22883,0,633,160000,42.3973090932,-71.0909173894
83506,15707,51366,3585,4480,2,1354,160000,42.3973147493,-71.0905445884
23918,53800,56784,13774,8618,53,3053,160000,42.3973818288,-71.0910128261
75849,19920,50922,3757,8313,5,1234,160000,42.3973869083,-71.0906408244
63772,37569,30205,7467,20547,1,439,160000,42.3974545644,-71.091108263
85485,17729,47924,4448,2979,15,1420,160000,42.3974590673,-71.0907370605
4314,38992,107181,2684,2664,71,4094,160000,42.3975158813,-71.0910225863
63370,38608,30061,7398,20110,3,450,160000,42.3975224819,-71.0911973864
88754,17267,45428,3995,2820,13,1723,160000,42.3975312263,-71.0908332967
64289,38434,30016,7750,18985,0,526,160000,42.3975865191,-71.0911208702
58228,47187,32925,8195,12752,4,709,160000,42.3975952966,-71.0912927127
86390,42771,15186,4336,11174,0,143,160000,42.3976571569,-71.0912191543
58228,47187,32925,8195,12752,4,709,160000,42.3976681114,-71.0913880391
59504,48615,32652,6449,12228,0,552,160000,42.3977277948,-71.0913174384
58228,47187,32925,8195,12752,4,709,160000,42.3977409262,-71.0914833657
90715,28108,22250,9557,9221,0,149,160000,42.3977984326,-71.0914157227
58228,47187,32925,8195,12752,4,709,160000,42.3978137409,-71.0915786923
57672,44794,43427,824,12617,27,639,160000,42.3978690704,-71.0915140071
68234,29365,49527,1561,10848,9,456,160000,42.3978865557,-71.0916740191
69856,29885,48792,1400,9638,2,427,160000,42.3979397082,-71.0916122916
68234,29365,49527,1561,10848,9,456,160000,42.3979593705,-71.0917693459
