redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
32391,58009,62585,1683,3299,403,1630,160000,42.3927554375,-71.1569129795
32354,59771,60431,1584,3494,389,1977,160000,42.3927699109,-71.1569154904
48371,47158,56630,940,4746,119,2036,160000,42.3928688217,-71.1569449809
40402,39975,72933,1121,4288,235,1046,160000,42.3929677326,-71.1569744715
25024,31944,98141,1025,2632,121,1113,160000,42.39305,-71.156999
24333,33816,96779,1009,2684,163,1216,160000,42.3930666435,-71.157003962
12326,28432,115267,638,1960,76,1301,160000,42.3931476063,-71.1570356023
15253,28136,112492,861,2082,65,1111,160000,42.393162,-71.157041
38949,42612,64540,677,9793,59,3370,160000,42.3932452126,-71.1570722047
38221,50290,60033,1255,7842,62,2297,160000,42.3932546963,-71.1570962524
90983,9223,54279,1149,3826,40,500,160000,42.3933473926,-71.1571515048
90983,9223,54279,1149,3826,40,500,160000,42.393440089,-71.1572067574
63662,44254,43620,1263,6222,190,789,160000,42.391785,-71.156604
53126,31318,66812,2798,5122,187,637,160000,42.39188362,-71.1566352252
55443,42169,52136,1094,7937,18,1203,160000,42.3919822399,-71.1566664504
49556,55948,48067,702,4188,394,1145,160000,42.3920808599,-71.1566976757
42152,26776,82932,2481,3500,55,2104,160000,42.392164,-71.156724
41878,27218,83899,2055,3496,55,1399,160000,42.3921794798,-71.156728901
46056,34604,70106,2908,4682,58,1586,160000,42.3922625729,-71.1567554965
44505,57988,49653,862,5318,78,1596,160000,42.3923611458,-71.156786993
24040,70035,58374,1861,3021,143,2526,160000,42.3924597188,-71.1568184895
35725,40800,76916,1181,2769,859,1750,160000,42.3925582917,-71.1568499861
19326,40845,93846,1051,3152,377,1403,160000,42.3926568646,-71.1568814828
18732,41444,93899,888,3162,445,1430,160000,42.392671,-71.156886
17422,40516,96889,887,2580,207,1499,160000,42.3927554375,-71.1569129795
17759,40319,96039,1051,3009,183,1640,160000,42.3927699109,-71.1569154904
41762,51626,58168,2661,3702,207,1874,160000,42.3928688217,-71.1569449809
21432,60329,71234,958,4587,450,1010,160000,42.3929677326,-71.1569744715
21837,59399,72980,773,3570,335,1106,160000,42.39305,-71.156999
23177,58873,72451,553,3594,314,1038,160000,42.3930666435,-71.157003962
14622,44662,95262,1144,3107,51,1152,160000,42.3931476063,-71.1570356023
14029,44873,95429,1276,3025,18,1350,160000,42.393162,-71.157041
42393,48796,59830,1683,5751,14,1533,160000,42.3932452126,-71.1570722047
44674,42975,63111,1777,5464,35,1964,160000,42.3932546963,-71.1570962524
75377,20301,54428,1676,7004,74,1140,160000,42.3933473926,-71.1571515048
75377,20301,54428,1676,7004,74,1140,160000,42.393440089,-71.1572067574
72841,18043,64804,697,2669,474,472,160000,42.3687258067,-71.1134833119
24864,34768,91838,2533,4513,356,1128,160000,42.3687268282,-71.1136203884
31580,39811,75263,3995,7625,59,1667,160000,42.3687278497,-71.1137574648
33860,52931,64482,1821,3361,110,3435,160000,42.3687288712,-71.1138945413
27532,62162,62055,1060,4027,54,3110,160000,42.3687298926,-71.1140316177
23939,44713,83911,1303,2896,188,3050,160000,42.3687309141,-71.1141686942
48835,35389,64338,3392,3877,431,3738,160000,42.3687319356,-71.1143057706
48834,35650,66503,1760,3487,66,3700,160000,42.3687329571,-71.1144428471
37272,26846,88869,1719,2243,166,2885,160000,42.3687339785,-71.1145799235
35018,26849,94222,790,2376,82,663,160000,42.368735,-71.114717
47419,74786,20895,1116,14911,55,818,160000,42.3687258067,-71.1134833119
54327,50785,47646,332,5079,166,1665,160000,42.3687268282,-71.1136203884
56776,59224,37114,1154,3806,209,1717,160000,42.3687278497,-71.1137574648
41061,47946,64403,489,3405,252,2444,160000,42.3687288712,-71.1138945413
52856,68913,28528,1248,5634,94,2727,160000,42.3687298926,-71.1140316177
56805,58587,33784,417,4297,24,6086,160000,42.3687309141,-71.1141686942
63314,44521,41923,4486,3934,252,1570,160000,42.3687319356,-71.1143057706
56694,44886,51443,1155,4525,146,1151,160000,42.3687329571,-71.1144428471
40973,47030,65006,2026,3711,89,1165,160000,42.3687339785,-71.1145799235
43192,35712,75316,1064,4083,38,595,160000,42.368735,-71.114717
62869,43936,42371,5177,3860,110,1677,160000,42.3903126235,-71.1232443682
62869,43936,42371,5177,3860,110,1677,160000,42.3903593188,-71.1233660544
33052,26850,97434,757,974,217,716,160000,42.3904060141,-71.1234877406
33052,26850,97434,757,974,217,716,160000,42.3904527094,-71.123609427
33052,26850,97434,757,974,217,716,160000,42.3904994047,-71.1237311135
33052,26850,97434,757,974,217,716,160000,42.3905461,-71.1238528
59181,40691,48988,2075,7799,93,1173,160000,42.3903126235,-71.1232443682
59181,40691,48988,2075,7799,93,1173,160000,42.3903593188,-71.1233660544
48892,49073,55788,1634,3651,102,860,160000,42.3904060141,-71.1234877406
48892,49073,55788,1634,3651,102,860,160000,42.3904527094,-71.123609427
48892,49073,55788,1634,3651,102,860,160000,42.3904994047,-71.1237311135
48892,49073,55788,1634,3651,102,860,160000,42.3905461,-71.1238528
61441,26357,68042,408,3305,23,424,160000,42.393875,-71.088703
44795,62308,47395,1103,3890,67,442,160000,42.3939478373,-71.0887982893
36054,72727,45772,909,3771,14,753,160000,42.3940206745,-71.0888935786
28784,69103,57145,1366,2756,201,645,160000,42.3940935118,-71.0889888681
54416,33251,65719,3067,2780,105,662,160000,42.394166349,-71.0890841577
70612,53740,29458,410,4907,153,720,160000,42.3942391863,-71.0891794474
72188,27526,53566,1094,4600,30,996,160000,42.3943120235,-71.0892747373
80606,34447,34100,2058,7892,50,847,160000,42.3943848608,-71.0893700272
69341,37835,41897,1321,9170,8,428,160000,42.3944401,-71.0894423
69382,37191,42048,1460,9499,16,404,160000,42.3944576981,-71.0894653172
71378,31549,50159,738,5551,50,575,160000,42.3945122396,-71.0895385583
56944,45299,50034,485,5847,41,1350,160000,42.3945843791,-71.0896348167
56322,41081,55004,1355,4534,24,1680,160000,42.3946565187,-71.0897310752
65050,34002,49505,1499,9104,30,810,160000,42.3947286583,-71.0898273339
50957,33100,62931,1811,6794,55,4352,160000,42.3948007979,-71.0899235926
64284,35666,49030,1477,8198,22,1323,160000,42.3948729374,-71.0900198515
63511,31679,56543,1113,5938,6,1210,160000,42.394945077,-71.0901161104
56635,43721,50920,1009,5548,62,2105,160000,42.3950172166,-71.0902123695
47787,47013,54818,2749,5933,27,1673,160000,42.3950893561,-71.0903086287
65978,32513,54837,1235,3691,69,1677,160000,42.3951614957,-71.090404888
67355,21680,62745,483,6918,19,800,160000,42.3952336353,-71.0905011474
78061,32051,44539,1090,3940,8,311,160000,42.3953057749,-71.0905974069
85273,29233,38466,95,5909,9,1015,160000,42.3953779144,-71.0906936666
37351,36875,69147,456,14872,28,1271,160000,42.393875,-71.088703
60351,41716,51271,808,4303,45,1506,160000,42.3939478373,-71.0887982893
66022,37184,43625,3425,8398,17,1329,160000,42.3940206745,-71.0888935786
70011,43697,37581,2619,4856,68,1168,160000,42.3940935118,-71.0889888681
53169,45828,53359,1521,4819,80,1224,160000,42.394166349,-71.0890841577
54986,44593,52259,703,6185,27,1247,160000,42.3942391863,-71.0891794474
88084,19741,43887,2216,5400,116,556,160000,42.3943120235,-71.0892747373
76604,36228,35163,369,11049,103,484,160000,42.3943848608,-71.0893700272
79980,26857,44783,1223,6513,69,575,160000,42.3944401,-71.0894423
78935,27323,44579,1503,7080,63,517,160000,42.3944576981,-71.0894653172
78170,23368,49999,1075,6787,26,575,160000,42.3945122396,-71.0895385583
52591,37082,60657,1300,7197,37,1136,160000,42.3945843791,-71.0896348167
66554,30717,51041,735,9835,43,1075,160000,42.3946565187,-71.0897310752
49289,54737,45642,639,8485,7,1201,160000,42.3947286583,-71.0898273339
67736,51992,32341,186,7253,23,469,160000,42.3948007979,-71.0899235926
56904,54113,45212,389,2775,42,565,160000,42.3948729374,-71.0900198515
59875,40763,53605,609,4405,59,684,160000,42.394945077,-71.0901161104
63805,40433,46913,559,7850,83,357,160000,42.3950172166,-71.0902123695
62452,32521,56844,1034,6141,48,960,160000,42.3950893561,-71.0903086287
65702,40481,46560,1024,5179,30,1024,160000,42.3951614957,-71.090404888
83015,25027,46889,279,4505,14,271,160000,42.3952336353,-71.0905011474
73739,21066,57358,665,6907,21,244,160000,42.3953057749,-71.0905974069
65450,25140,62498,475,5969,21,447,160000,42.3953779144,-71.0906936666
159931,0,0,0,69,0,0,160000,42.3561626061,-71.1041572179
159931,0,0,0,69,0,0,160000,42.3562221718,-71.1042680647
159931,0,0,0,69,0,0,160000,42.3562817374,-71.1043789115
54382,67430,22770,4038,9761,1,1618,160000,42.3563413031,-71.1044897585
54382,67430,22770,4038,9761,1,1618,160000,42.3564008687,-71.1046006056
54382,67430,22770,4038,9761,1,1618,160000,42.3564604344,-71.1047114527
54199,67660,22735,3943,9866,4,1593,160000,42.356483342,-71.1047542437
54382,67430,22770,4038,9761,1,1618,160000,42.35652,-71.1048223
54199,67660,22735,3943,9866,4,1593,160000,42.356543,-71.104865
159931,0,0,0,69,0,0,160000,42.3561626061,-71.1041572179
159931,0,0,0,69,0,0,160000,42.3562221718,-71.1042680647
159931,0,0,0,69,0,0,160000,42.3562817374,-71.1043789115
26823,52925,61804,10702,4288,56,3402,160000,42.3563413031,-71.1044897585
26823,52925,61804,10702,4288,56,3402,160000,42.3564008687,-71.1046006056
26823,52925,61804,10702,4288,56,3402,160000,42.3564604344,-71.1047114527
25803,53504,61103,10679,4831,72,4008,160000,42.356483342,-71.1047542437
26823,52925,61804,10702,4288,56,3402,160000,42.35652,-71.1048223
25803,53504,61103,10679,4831,72,4008,160000,42.356543,-71.104865
71033,18518,65326,743,1247,108,3025,160000,42.3980079329,-71.1273096365
56238,41480,48750,5293,4906,17,3316,160000,42.3980724441,-71.1274153635
46886,65744,29923,2328,11187,6,3926,160000,42.3981369553,-71.1275210906
41917,73280,29089,3840,9567,20,2287,160000,42.3982014665,-71.1276268178
66327,41235,40852,2633,7214,14,1725,160000,42.3982659776,-71.1277325451
67591,45062,39013,1473,6083,16,762,160000,42.3983304888,-71.1278382725
68476,38256,38312,2139,11556,8,1253,160000,42.3983854919,-71.127927698
68510,37463,39169,2395,11361,13,1089,160000,42.398395,-71.127944
56298,28189,59727,835,11838,4,3109,160000,42.3984482788,-71.1280353122
82820,21855,46841,3404,3786,8,1286,160000,42.3985110657,-71.1281429266
87563,32225,32757,2480,4255,11,709,160000,42.3985738525,-71.128250541
78446,44881,28071,2037,5065,60,1440,160000,42.3986366394,-71.1283581556
98568,33146,16029,1413,9888,100,856,160000,42.3986994263,-71.1284657703
104392,26257,18173,4074,6558,29,517,160000,42.3987622131,-71.1285733851
39156,57762,46517,1843,12917,79,1726,160000,42.398825,-71.128681
39000,58507,53760,2457,4897,60,1319,160000,42.3980079329,-71.1273096365
32048,78959,42802,1142,3477,28,1544,160000,42.3980724441,-71.1274153635
22172,94523,39161,817,2223,565,539,160000,42.3981369553,-71.1275210906
10688,78203,64721,2095,2384,197,1712,160000,42.3982014665,-71.1276268178
78944,38575,22486,9095,10255,1,644,160000,42.3982659776,-71.1277325451
65831,38444,33529,12726,9045,73,352,160000,42.3983304888,-71.1278382725
53517,38843,52867,1454,12577,8,734,160000,42.3983854919,-71.127927698
54995,39131,52289,1231,11831,10,513,160000,42.398395,-71.127944
51138,56689,28751,6008,16780,2,632,160000,42.3984482788,-71.1280353122
71430,42927,30897,5707,7255,2,1782,160000,42.3985110657,-71.1281429266
63166,48182,43638,959,3514,10,531,160000,42.3985738525,-71.128250541
83806,36144,34448,860,4302,73,367,160000,42.3986366394,-71.1283581556
99325,40289,13951,421,5723,44,247,160000,42.3986994263,-71.1284657703
92698,41398,19232,837,5469,96,270,160000,42.3987622131,-71.1285733851
57504,53849,35508,1103,11625,22,389,160000,42.398825,-71.128681
16657,59357,72581,6736,3235,975,459,160000,42.386648,-71.160192
16657,59357,72581,6736,3235,975,459,160000,42.3867492766,-71.1601908071
26530,56624,64853,7536,3279,540,638,160000,42.3868505532,-71.1601896142
159931,0,0,0,69,0,0,160000,42.3869518298,-71.1601884214
159931,0,0,0,69,0,0,160000,42.3870531063,-71.1601872285
19705,72174,63658,239,3111,730,383,160000,42.3871543829,-71.1601860356
19705,72174,63658,239,3111,730,383,160000,42.3872556595,-71.1601848427
19705,72174,63658,239,3111,730,383,160000,42.3873569361,-71.1601836498
19705,72174,63658,239,3111,730,383,160000,42.3874582127,-71.1601824569
19669,72872,63588,238,2713,594,326,160000,42.387497,-71.160182
19400,73062,63299,237,2863,731,408,160000,42.387502,-71.160182
19705,72174,63658,239,3111,730,383,160000,42.3875594893,-71.160181264
25347,66750,63244,239,3113,322,985,160000,42.3875982804,-71.160182
24665,67277,63530,272,2903,324,1029,160000,42.387603269,-71.1601840583
10827,89212,56764,331,1857,491,518,160000,42.387704538,-71.1601861166
9865,88774,58346,323,1684,367,641,160000,42.387748,-71.160187
12383,101662,41435,225,2844,231,1220,160000,42.387805807,-71.1601881749
11337,102600,41822,159,2673,219,1190,160000,42.3878491483,-71.1601799974
16598,82749,54525,480,3727,909,1012,160000,42.387878,-71.160178
15762,83491,54632,528,3575,986,1026,160000,42.3879502965,-71.1601729949
15017,85225,54206,419,3756,589,788,160000,42.387955,-71.160172
13682,86000,56257,596,2710,372,383,160000,42.3879791131,-71.1601701211
15100,84580,55872,599,3189,327,333,160000,42.3880544227,-71.160145857
28514,92451,31761,1566,4588,329,791,160000,42.3881538455,-71.160119714
27125,47324,80850,753,3057,300,591,160000,42.388206,-71.160106
26282,48121,80978,816,2853,335,615,160000,42.3882532682,-71.160093571
40073,42035,72887,1330,1671,221,1783,160000,42.3883052861,-71.160078922
33531,32685,83918,3659,4197,1326,684,160000,42.388393,-71.160055
33526,32986,84814,3207,3417,1261,789,160000,42.3884045723,-71.160051844
52528,45751,53169,1861,5670,331,690,160000,42.3884936057,-71.1600391981
22820,52098,71945,6860,4243,308,1726,160000,42.388584,-71.160025
26363,50118,71010,6223,3695,370,2221,160000,42.3885942114,-71.1600233961
22313,85298,44626,2252,4143,323,1045,160000,42.3886850685,-71.1600161344
48794,39830,60456,1719,7854,50,1297,160000,42.388755,-71.16001
48049,40662,59838,2276,7745,71,1359,160000,42.388786137,-71.1600072687
47815,40128,59933,2100,8477,37,1510,160000,42.388818,-71.160007
48794,39830,60456,1719,7854,50,1297,160000,42.3888562178,-71.1600051801
21877,34269,93925,2670,5613,206,1440,160000,42.3889192546,-71.1600100951
51289,46665,55084,2249,3464,840,409,160000,42.3890205092,-71.1600131902
48710,45661,58816,2021,3405,849,538,160000,42.389047,-71.160014
62616,46961,41257,2853,5634,193,486,160000,42.3891217638,-71.1600162854
30948,54297,67551,623,5890,116,575,160000,42.3891482013,-71.160008581
35271,38025,77906,2384,5009,171,1234,160000,42.3892494026,-71.1600031619
46851,33243,70966,2047,3598,1014,2281,160000,42.3893506039,-71.1599977429
66018,34973,50178,2319,5402,597,513,160000,42.3894518052,-71.1599923239
66062,40151,48837,343,2659,1338,610,160000,42.3895530065,-71.1599869048
29551,61835,62234,404,4834,482,660,160000,42.3896542078,-71.1599814857
47111,31105,76008,1244,3788,160,584,160000,42.3897554091,-71.1599760667
47405,30988,75586,1747,3531,147,596,160000,42.389794,-71.159974
48194,26694,80460,1362,1937,217,1136,160000,42.3898566104,-71.1599706476
62260,45201,45812,1672,4012,271,772,160000,42.3898950886,-71.1599655645
29513,66166,60327,426,2762,228,578,160000,42.3899961772,-71.159957129
64952,35406,53404,1568,4110,137,423,160000,42.3900972658,-71.1599486935
44110,22518,86063,2546,3296,148,1319,160000,42.3901983544,-71.159940258
69583,22298,63212,1222,2065,38,1582,160000,42.3902994431,-71.1599318224
63397,30791,61680,1023,1904,92,1113,160000,42.3904005317,-71.1599233869
78166,35797,32376,5080,6814,34,1733,160000,42.3905016203,-71.1599149513
79287,35588,32487,5411,6666,25,536,160000,42.390525,-71.159913
52635,28375,63484,5416,9175,44,871,160000,42.3906027089,-71.1599065157
65810,23533,65940,689,3089,61,878,160000,42.390605,-71.159927
49747,32625,64897,4722,7137,80,792,160000,42.3906254449,-71.1599305779
62220,34224,57256,2356,2894,124,926,160000,42.3906766434,-71.1600239294
27523,40993,86090,316,4472,105,501,160000,42.386648,-71.160192
27523,40993,86090,316,4472,105,501,160000,42.3867492766,-71.1601908071
44790,48455,60900,904,3864,645,442,160000,42.3868505532,-71.1601896142
159931,0,0,0,69,0,0,160000,42.3869518298,-71.1601884214
159931,0,0,0,69,0,0,160000,42.3870531063,-71.1601872285
35400,53699,67118,219,2646,272,646,160000,42.3871543829,-71.1601860356
35400,53699,67118,219,2646,272,646,160000,42.3872556595,-71.1601848427
35400,53699,67118,219,2646,272,646,160000,42.3873569361,-71.1601836498
35400,53699,67118,219,2646,272,646,160000,42.3874582127,-71.1601824569
35054,54189,67201,251,2406,215,684,160000,42.387497,-71.160182
35513,53629,67250,228,2465,225,690,160000,42.387502,-71.160182
35400,53699,67118,219,2646,272,646,160000,42.3875594893,-71.160181264
49216,48952,56612,479,3397,399,945,160000,42.3875982804,-71.160182
49410,49431,56071,414,3494,428,752,160000,42.387603269,-71.1601840583
27911,48459,78611,888,3204,261,666,160000,42.387704538,-71.1601861166
25849,48724,79944,891,3583,264,745,160000,42.387748,-71.160187
18019,37255,101046,321,1753,488,1118,160000,42.387805807,-71.1601881749
19408,35105,101794,379,1674,430,1210,160000,42.3878491483,-71.1601799974
24941,34695,95972,253,2150,493,1496,160000,42.387878,-71.160178
25207,35118,95929,352,1943,427,1024,160000,42.3879502965,-71.1601729949
21546,35531,99068,384,2052,468,951,160000,42.387955,-71.160172
21717,40051,92456,625,3007,379,1765,160000,42.3879791131,-71.1601701211
22386,39919,92246,566,2652,436,1795,160000,42.3880544227,-71.160145857
23978,24736,107137,837,1670,241,1401,160000,42.3881538455,-71.160119714
44528,49879,59747,648,3989,84,1125,160000,42.388206,-71.160106
44115,50004,60042,751,4008,78,1002,160000,42.3882532682,-71.160093571
44908,60200,48839,951,4107,268,727,160000,42.3883052861,-71.160078922
25451,76549,52973,1102,2426,127,1372,160000,42.388393,-71.160055
23112,78738,52955,1338,2613,128,1116,160000,42.3884045723,-71.160051844
30771,66539,56982,808,3118,100,1682,160000,42.3884936057,-71.1600391981
23083,74637,57070,1162,2544,107,1397,160000,42.388584,-71.160025
21709,77920,54903,1191,2922,112,1243,160000,42.3885942114,-71.1600233961
17730,59627,77732,375,2740,566,1230,160000,42.3886850685,-71.1600161344
67274,37998,46609,1752,4742,269,1356,160000,42.388755,-71.16001
67120,38316,47384,1430,4435,286,1029,160000,42.388786137,-71.1600072687
67411,38590,47471,1519,4327,201,481,160000,42.388818,-71.160007
67274,37998,46609,1752,4742,269,1356,160000,42.3888562178,-71.1600051801
39200,41927,73038,1691,3626,82,436,160000,42.3889192546,-71.1600100951
37684,79096,37125,518,4693,441,443,160000,42.3890205092,-71.1600131902
35595,80489,37469,825,4874,407,341,160000,42.389047,-71.160014
50518,54189,48681,915,4949,271,477,160000,42.3891217638,-71.1600162854
34609,56652,62512,1088,4231,179,729,160000,42.3891482013,-71.160008581
36583,53787,63457,1484,3805,143,741,160000,42.3892494026,-71.1600031619
51253,49942,53805,1119,3181,372,328,160000,42.3893506039,-71.1599977429
41497,40129,72837,2235,2623,292,387,160000,42.3894518052,-71.1599923239
38625,39438,77793,814,2698,275,357,160000,42.3895530065,-71.1599869048
31441,31574,94210,517,1643,219,396,160000,42.3896542078,-71.1599814857
69188,35958,49124,1230,3915,247,338,160000,42.3897554091,-71.1599760667
69256,37472,47151,1288,4239,265,329,160000,42.389794,-71.159974
41561,47985,65574,1552,2662,205,461,160000,42.3898566104,-71.1599706476
52959,62480,38228,915,4520,170,728,160000,42.3898950886,-71.1599655645
25368,38985,91661,409,2912,166,499,160000,42.3899961772,-71.159957129
67017,44247,42062,979,5067,183,445,160000,42.3900972658,-71.1599486935
56819,35751,60303,919,5633,99,476,160000,42.3901983544,-71.159940258
56408,38261,59699,907,4323,159,243,160000,42.3902994431,-71.1599318224
52067,37561,63222,1363,4927,42,818,160000,42.3904005317,-71.1599233869
60144,69978,20804,1756,6930,43,345,160000,42.3905016203,-71.1599149513
67489,61399,21578,1856,7282,43,353,160000,42.390525,-71.159913
41040,86072,25112,2767,4215,63,731,160000,42.3906027089,-71.1599065157
58288,72802,21090,2532,4476,58,754,160000,42.390605,-71.159927
42009,84180,26168,2208,4522,73,840,160000,42.3906254449,-71.1599305779
26250,106789,19200,2796,4055,33,877,160000,42.3906766434,-71.1600239294
89881,19043,41858,419,8302,56,441,160000,42.3944401,-71.0894423
55402,31215,60891,2697,8360,352,1083,160000,42.3945110658,-71.0893444551
40921,27448,82703,2586,5502,77,763,160000,42.3945820317,-71.0892466101
39314,38065,76673,608,3121,100,2119,160000,42.3946529975,-71.089148765
39171,60662,51550,1355,6148,95,1019,160000,42.3947239634,-71.0890509198
39338,34400,75836,2529,5228,59,2610,160000,42.3947949292,-71.0889530744
64569,19707,67609,2292,4746,47,1030,160000,42.3948658951,-71.088855229
34776,66243,46983,2724,7194,29,2051,160000,42.3949368609,-71.0887573834
72070,16031,65948,2678,2635,93,545,160000,42.3950078268,-71.0886595378
87803,13457,53421,817,3846,32,624,160000,42.3950787926,-71.088561692
54405,45285,26650,18441,14857,57,305,160000,42.3951497585,-71.0884638461
84023,19350,51817,487,3969,59,295,160000,42.3944401,-71.0894423
59669,32877,60393,904,4858,48,1251,160000,42.3945110658,-71.0893444551
46727,51615,48107,2599,8711,11,2230,160000,42.3945820317,-71.0892466101
33279,74029,43946,1102,3260,0,4384,160000,42.3946529975,-71.089148765
32756,82163,40844,260,3282,147,548,160000,42.3947239634,-71.0890509198
49014,64710,39106,1958,3616,175,1421,160000,42.3947949292,-71.0889530744
86444,34219,29812,3198,5317,71,939,160000,42.3948658951,-71.088855229
68437,24379,63632,902,1452,192,1006,160000,42.3949368609,-71.0887573834
61535,59557,30979,2699,3208,45,1977,160000,42.3950078268,-71.0886595378
63339,66171,21111,354,8512,5,508,160000,42.3950787926,-71.088561692
42286,40928,54132,11541,8935,24,2154,160000,42.3951497585,-71.0884638461
55843,21766,73768,1019,6441,40,1123,160000,42.362916,-71.137369
51197,29671,71467,773,5968,158,766,160000,42.3630161087,-71.1373897897
45359,18555,88019,1340,5541,198,988,160000,42.3631162174,-71.1374105795
43249,26059,85008,1049,2292,489,1854,160000,42.3632163261,-71.1374313693
69238,13404,71217,1727,2674,15,1725,160000,42.3633164348,-71.1374521591
71674,12075,72216,1651,1495,48,841,160000,42.3634165435,-71.137472949
66991,12592,76928,527,2191,32,739,160000,42.3635166522,-71.1374937389
69170,13891,73501,245,2553,18,622,160000,42.3636167609,-71.1375145288
68625,14383,73049,268,2925,30,720,160000,42.3636614,-71.1375238
88292,14126,54292,146,2913,0,231,160000,42.3637168696,-71.1375353188
87814,14271,54669,92,2905,1,248,160000,42.3637616303,-71.1375434872
88714,15722,51729,381,3302,2,150,160000,42.3638618607,-71.1375631745
80077,23800,51204,238,4358,5,318,160000,42.3638737,-71.1375655
87719,28834,38643,531,3794,12,467,160000,42.3639613,-71.1375865
87496,28684,39062,504,3659,3,592,160000,42.363962091,-71.1375828618
87219,27830,38655,486,5293,13,504,160000,42.363973428,-71.1375894074
90331,8657,56660,1251,2209,21,871,160000,42.3640590731,-71.1376222603
78432,20800,54557,562,3906,6,1737,160000,42.362916,-71.137369
112669,34370,6365,208,5086,0,1302,160000,42.3630161087,-71.1373897897
104254,27880,19511,592,5915,2,1846,160000,42.3631162174,-71.1374105795
98282,18654,37835,842,3885,11,491,160000,42.3632163261,-71.1374313693
47619,14072,91868,1020,3199,56,2166,160000,42.3633164348,-71.1374521591
78894,11242,66232,311,2114,8,1199,160000,42.3634165435,-71.137472949
76415,17317,62597,291,2288,10,1082,160000,42.3635166522,-71.1374937389
86930,20209,49877,290,2249,1,444,160000,42.3636167609,-71.1375145288
86680,20598,50232,69,1925,0,496,160000,42.3636614,-71.1375238
89086,35314,31566,108,3170,8,748,160000,42.3637168696,-71.1375353188
89389,34980,31163,155,3262,16,1035,160000,42.3637616303,-71.1375434872
85831,39234,29343,207,3684,20,1681,160000,42.3638618607,-71.1375631745
70253,59267,23167,608,5889,14,802,160000,42.3638737,-71.1375655
43234,67101,42807,532,4439,2,1885,160000,42.3639613,-71.1375865
40498,66864,45754,744,4692,15,1433,160000,42.363962091,-71.1375828618
41297,66995,44507,477,4858,19,1847,160000,42.363973428,-71.1375894074
60926,9731,85907,783,1590,62,1001,160000,42.3640590731,-71.1376222603
7893,48651,68840,28169,3650,14,2783,160000,42.3955859,-71.0890647
28711,43585,51293,28379,5865,70,2097,160000,42.3956563035,-71.0889661113
75576,24144,38848,7193,13014,57,1168,160000,42.395726707,-71.0888675224
81992,13069,38935,16318,8995,442,249,160000,42.3957971105,-71.0887689335
86225,27506,21100,17053,7245,1,870,160000,42.395867514,-71.0886703444
40575,45300,58330,6136,8447,86,1126,160000,42.3959379174,-71.0885717552
48130,37386,56459,13264,3147,637,977,160000,42.3960083209,-71.0884731659
48126,37749,57459,12677,2556,604,829,160000,42.3960405,-71.0884281
32902,66181,46349,7999,4955,190,1424,160000,42.3960787244,-71.0883745765
