redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
66521,58291,21579,1749,10775,10,1075,160000,42.3719692,-71.1185566
66651,58109,21620,1695,10872,13,1040,160000,42.3719773972,-71.1185809214
63692,66338,15871,1017,11837,49,1196,160000,42.3720194315,-71.1187056475
78834,55980,12460,1259,10245,69,1153,160000,42.3720614011,-71.1188487225
57884,63383,19015,1698,16968,32,1020,160000,42.3720614657,-71.1188303737
64457,72482,10877,1202,9932,67,983,160000,42.3721035,-71.1189551
64987,71267,10705,1011,10742,47,1241,160000,42.3721092258,-71.1189695667
48896,79158,20737,884,8892,67,1366,160000,42.3721570505,-71.1190904111
51185,78026,23154,458,6142,42,993,160000,42.3722048753,-71.1192112555
59833,72765,18301,896,6287,19,1899,160000,42.3722395675,-71.1192983223
49905,30259,75555,266,2245,80,1690,160000,42.3722527,-71.1193321
68372,25920,59957,438,1705,81,3527,160000,42.3722867436,-71.1194196332
79776,9988,63350,941,755,92,5098,160000,42.3723339196,-71.1195409441
72087,20501,61164,300,1506,20,4422,160000,42.3723810957,-71.1196622551
70081,50216,33547,539,2517,20,3080,160000,42.3724282718,-71.1197835662
68399,38368,47480,273,1969,28,3483,160000,42.3724754479,-71.1199048774
72731,33080,38502,7137,5918,59,2573,160000,42.3725226239,-71.1200261886
73846,31931,37879,7896,5434,46,2968,160000,42.3725300409,-71.1200538524
66594,19265,65405,2483,4455,33,1765,160000,42.3725698,-71.1201475
66072,19353,65606,1836,5388,38,1707,160000,42.3725805057,-71.1201727142
66285,47776,33125,2804,6171,89,3750,160000,42.3726309705,-71.120291576
77852,25187,50235,895,3561,36,2234,160000,42.3726814352,-71.120410438
77840,25153,50320,838,3562,23,2264,160000,42.3726844145,-71.1204177404
70058,23544,58490,423,1713,15,5757,160000,42.3727319,-71.1205293
59708,53689,31762,1161,10612,22,3046,160000,42.3727349763,-71.1205365269
50813,15620,89334,514,922,72,2725,160000,42.3727784998,-71.1207250969
47473,30366,71295,742,1582,17,8525,160000,42.3727855382,-71.1206553134
47388,14368,94961,174,1126,36,1947,160000,42.3728361,-71.1207741
43941,21275,86159,820,3516,81,4208,160000,42.3728421298,-71.1212703018
77596,55583,19302,1026,2659,12,3822,160000,42.3728642499,-71.1207980484
40332,21636,90765,530,2288,37,4412,160000,42.3728726039,-71.1214010413
64040,49426,33044,2445,5053,47,5945,160000,42.3728756043,-71.1208669315
65022,41015,46599,1125,3472,60,2707,160000,42.3729030779,-71.1215317809
80691,49606,22676,598,4919,26,1484,160000,42.3729335519,-71.1216625205
80299,54882,16780,2569,4523,17,930,160000,42.37295,-71.120871
68087,79528,7277,199,4490,3,416,160000,42.372964026,-71.1217932602
58468,32256,63921,235,3186,5,1929,160000,42.3729648331,-71.1218336456
79813,56806,15126,1752,4194,41,2268,160000,42.3729768021,-71.1208724657
66738,73379,12658,477,6069,17,662,160000,42.3729945,-71.121924
66107,73980,12774,516,5862,30,731,160000,42.3730059666,-71.1219589228
79204,42886,25104,3259,6956,113,2478,160000,42.3730182796,-71.1209327437
60304,79928,13127,531,4654,22,1434,160000,42.3730325589,-71.1220482524
61925,78596,11894,608,5449,15,1513,160000,42.3730471,-71.1220842
62619,79529,8448,456,7898,8,1042,160000,42.3730782236,-71.1221600892
80517,52835,21569,859,3229,71,920,160000,42.373078,-71.120878
61027,79534,9209,569,8332,8,1321,160000,42.3730812,-71.1221685
99077,34468,17624,1857,5643,95,1236,160000,42.3731021398,-71.1208558719
45223,83978,16137,669,12306,25,1662,160000,42.3731219824,-71.122283726
45803,49279,49192,417,13388,25,1896,160000,42.3731657412,-71.122407363
47695,48102,49252,537,12724,37,1653,160000,42.3731793969,-71.1224468736
83253,38472,27162,1967,5221,88,3837,160000,42.373186,-71.120779
42349,54854,49885,383,8878,20,3631,160000,42.3732095,-71.122531
42570,54417,49786,410,9204,21,3592,160000,42.3732235477,-71.1225702551
33002,95025,21379,752,6773,45,3024,160000,42.3732676984,-71.1226936367
59359,75794,13127,1449,8189,43,2039,160000,42.3733118492,-71.1228170183
46839,47315,55049,690,4735,20,5352,160000,42.373356,-71.1229404
29422,40008,80525,829,4598,71,4547,160000,42.373796429,-71.1241162948
53022,27278,70693,836,6022,37,2112,160000,42.3738394645,-71.1242403973
56145,32119,60586,668,7496,102,2884,160000,42.3738727161,-71.1243377163
60239,61502,26686,2772,7157,49,1595,160000,42.3738825,-71.1243645
63700,73135,12176,2110,7326,21,1532,160000,42.3739176081,-71.1244606081
63825,73337,12639,1712,7071,19,1397,160000,42.373940002,-71.1245223763
44204,89458,14702,1690,8648,14,1284,160000,42.3739625,-71.1245835
43204,90266,14492,2014,8763,12,1249,160000,42.373985168,-71.1246450841
54606,85175,11747,521,7501,59,391,160000,42.374030334,-71.124767792
43119,86408,21944,651,7184,60,634,160000,42.3740516204,-71.1248263491
46307,60859,44526,290,5873,34,2111,160000,42.3740755,-71.1248905
46703,60676,44580,299,5675,29,2038,160000,42.3740971963,-71.1249487791
67713,50835,33859,278,5259,68,1988,160000,42.3741427722,-71.1250712092
68993,19976,66700,452,2245,93,1541,160000,42.3741883482,-71.1251936394
69091,17113,67362,427,5051,80,876,160000,42.3742339241,-71.1253160696
54829,57122,39108,366,8230,3,342,160000,42.37427331,-71.125418919
60065,53346,38306,320,7703,6,254,160000,42.3742795,-71.1254385
56423,61095,31685,265,9669,3,860,160000,42.374313155,-71.1255449595
69118,60367,20282,183,9794,4,252,160000,42.3743512895,-71.1256601857
68691,64022,17883,232,8840,12,320,160000,42.374353,-71.125671
68059,52674,27669,307,10330,9,952,160000,42.3743724948,-71.1257942428
52920,42669,53555,607,8831,24,1394,160000,42.3743859783,-71.1258398026
55960,43636,50629,533,7678,18,1546,160000,42.3743937,-71.1259283
59467,42964,47490,879,7902,26,1272,160000,42.3743978588,-71.1259759519
55083,52310,41871,374,7228,7,3127,160000,42.3744097392,-71.1261121013
56754,53428,38529,565,10125,20,579,160000,42.3744216196,-71.1262482506
54097,56600,37338,336,11105,25,499,160000,42.37442754,-71.1262595476
44893,69070,39249,455,4943,20,1370,160000,42.3744335,-71.1263844
44310,69827,39999,630,4067,16,1151,160000,42.374434072,-71.1263963581
61857,53948,36371,1446,5656,44,678,160000,42.374440604,-71.1265331685
50286,77063,23006,2066,6895,61,623,160000,42.374447136,-71.126669979
47151,46035,57568,688,3690,54,4814,160000,42.374453668,-71.1268067895
58994,40144,53402,714,4250,35,2461,160000,42.3744541169,-71.1268587158
63823,48859,38946,425,4050,69,3828,160000,42.3744602,-71.1269436
63809,48690,38750,489,4307,88,3867,160000,42.3744639002,-71.1269951706
84228,18695,49455,855,5211,172,1384,160000,42.3744736835,-71.1271316255
64290,41132,46013,987,5367,99,2112,160000,42.3744834668,-71.1272680803
55894,40349,54940,581,6020,78,2138,160000,42.3744932501,-71.1274045352
80567,15981,55291,1125,5036,110,1890,160000,42.3745030334,-71.1275409901
68789,32509,51542,669,4860,86,1545,160000,42.3745128167,-71.1276774451
68236,32982,51498,545,5238,93,1408,160000,42.3745166428,-71.127719825
68711,34829,48610,465,4793,71,2521,160000,42.3745226,-71.1278139
68624,34991,48718,488,4871,87,2221,160000,42.3745252942,-71.1278564199
57659,24873,72376,442,2270,107,2273,160000,42.3745339457,-71.1279930149
54466,34700,64986,816,3184,22,1826,160000,42.3745425971,-71.1281296099
65538,37530,49400,731,5448,67,1286,160000,42.3745512486,-71.128266205
64937,39740,48314,669,4941,64,1335,160000,42.3745564088,-71.1283244155
57911,29636,61239,2541,6723,32,1918,160000,42.3745599,-71.1284028
56758,29680,61966,2064,8031,47,1454,160000,42.3745625073,-71.1284612629
57615,40352,53942,784,6161,28,1118,160000,42.3745686059,-71.1285981103
53221,48725,51261,484,3947,37,2325,160000,42.3745747044,-71.1287349577
55685,41154,52382,479,8636,19,1645,160000,42.3745808029,-71.1288718051
69293,37135,44313,371,7509,21,1358,160000,42.3745869015,-71.1290086526
70104,37320,44271,361,6515,24,1405,160000,42.3745894179,-71.1290578391
76652,43635,33148,377,4673,32,1483,160000,42.374593,-71.1291455
76516,44511,32777,323,4278,25,1570,160000,42.3745950119,-71.1291947261
95297,36043,17807,458,8510,104,1781,160000,42.374600606,-71.129331613
98972,34703,16183,541,8891,33,677,160000,42.3746055359,-71.1294570817
91792,35635,21354,734,9786,79,620,160000,42.3746062,-71.1294685
92853,32843,22073,746,10720,73,692,160000,42.3746134906,-71.1295937545
90825,23189,35961,1592,7612,57,764,160000,42.3746200019,-71.1297567346
90915,24517,35354,1165,7185,47,817,160000,42.3746214453,-71.1297304272
104469,23435,21357,1213,8685,35,806,160000,42.3746294,-71.1298671
105736,22388,22738,883,7372,57,826,160000,42.3746316016,-71.1298929288
100923,23612,21669,1019,11380,32,1365,160000,42.3746432013,-71.130029123
104643,21394,20274,1076,11486,47,1080,160000,42.374654801,-71.1301653172
93387,29071,23391,2127,10655,33,1336,160000,42.3746664006,-71.1303015114
76815,36553,36072,871,9114,76,499,160000,42.3746780003,-71.1304377057
64996,41572,44549,1368,6542,45,928,160000,42.3746878295,-71.1306005333
66064,40733,44278,1208,6635,45,1037,160000,42.3746888164,-71.130547615
63282,43145,44628,1198,6421,40,1286,160000,42.3746896,-71.1305739
16631,65684,73699,323,2941,37,685,160000,42.3746929,-71.1306846
55922,68978,25667,1283,7431,28,691,160000,42.3746960721,-71.1307371749
55922,68978,25667,1283,7431,28,691,160000,42.3747043148,-71.1308738166
55259,44380,52026,1753,5166,64,1352,160000,42.3747107126,-71.1310240603
54684,45374,51863,1522,5172,64,1321,160000,42.3747125574,-71.1310104583
39175,49808,61779,2992,4856,448,942,160000,42.3747208,-71.1311471
38858,48178,62891,2745,5759,666,903,160000,42.3747218844,-71.1311603202
36663,69341,43136,3714,4697,19,2430,160000,42.3747330563,-71.1312965801
45644,65575,37149,4034,5862,105,1631,160000,42.3747442281,-71.13143284
35111,55859,63946,474,2895,336,1379,160000,42.3747544614,-71.1315548998
24937,54948,77056,476,1457,432,694,160000,42.3747554,-71.1315691
28514,52255,74340,1166,2630,168,927,160000,42.374763496,-71.1316914498
35215,38596,82238,704,2562,88,597,160000,42.3747725307,-71.1318279999
32208,46038,78749,396,2121,65,423,160000,42.3747815653,-71.1319645499
32178,45878,78160,616,1875,52,1241,160000,42.3747852179,-71.1320299678
29481,58095,67402,644,3690,32,656,160000,42.3747906,-71.1321011
29199,58143,66996,1159,3680,38,785,160000,42.3747955384,-71.1321663508
66379,20763,64203,596,1941,57,6061,160000,42.3748016831,-71.1384153544
94824,10551,48110,1318,4583,30,584,160000,42.3748049,-71.1384706
40352,51627,55145,2622,8535,98,1621,160000,42.374805859,-71.1323027339
99375,9502,45412,1117,3981,18,595,160000,42.3748096416,-71.1385520272
108480,6641,40523,1133,3021,23,179,160000,42.3748123589,-71.1383338756
99537,10407,45001,977,3463,9,606,160000,42.3748137637,-71.1386392033
25197,49279,77459,3319,3461,66,1219,160000,42.3748161795,-71.1324391169
108449,6410,40453,1160,3269,9,250,160000,42.3748161,-71.1382653
88404,9993,56879,835,3250,38,601,160000,42.3748176,-71.1386887
55740,76862,20161,3069,3759,10,399,160000,42.3748198179,-71.1381971512
24683,48842,78020,3477,3583,97,1298,160000,42.3748217984,-71.1324969025
88190,10221,56227,890,3715,54,703,160000,42.3748243318,-71.1387755517
45815,85666,22719,712,4690,8,390,160000,42.3748244836,-71.1381286738
17821,51170,85595,1210,3221,31,952,160000,42.3748265,-71.1325755
17355,50811,85354,1500,3793,31,1156,160000,42.3748299738,-71.1326335518
88904,10548,55590,911,3407,65,575,160000,42.3748300663,-71.1388648266
44675,82724,25477,1511,4870,17,726,160000,42.3748326,-71.1379964
53865,77924,22059,729,5099,156,168,160000,42.3748328672,-71.1379920475
88461,12207,53946,466,3886,32,1002,160000,42.3748349,-71.1389119
53527,65091,29161,777,9834,33,1577,160000,42.3748381492,-71.1327702012
86291,13111,53993,515,4966,49,1075,160000,42.3748440109,-71.1390006177
32604,62226,58672,2079,3219,42,1158,160000,42.3748463246,-71.1329068506
30638,81810,39541,4102,2990,137,782,160000,42.3748499041,-71.1329655477
60792,80163,13134,521,5126,232,32,160000,42.3748518291,-71.1378617969
19102,73757,61953,1629,2210,242,1107,160000,42.3748545,-71.1330435
88279,17321,49938,257,2518,35,1652,160000,42.3748579554,-71.1391364088
26453,37570,89070,1059,5187,104,557,160000,42.3748579703,-71.133102209
61515,25546,65370,392,2554,12,4611,160000,42.3748586537,-71.1391778574
25937,60640,66146,1273,4874,103,1027,160000,42.3748660365,-71.1332388703
63218,77987,13352,945,4308,71,119,160000,42.3748710582,-71.1377271937
58543,38739,55530,391,4876,12,1909,160000,42.3748719,-71.1392722
21947,48373,84734,466,2145,13,2322,160000,42.3748741027,-71.1333755316
47219,83058,23265,2797,3069,142,450,160000,42.3748742,-71.1377052
57044,42723,51266,499,7146,22,1300,160000,42.3748775653,-71.139312543
39324,63553,49028,847,6069,42,1137,160000,42.3748821689,-71.133512193
32134,65309,55769,639,4841,10,1298,160000,42.3748902352,-71.1336488543
37489,80563,37709,1446,1948,209,636,160000,42.3748902874,-71.1375925905
40728,78954,36739,1258,1730,56,535,160000,42.374895,-71.1376157
70253,23382,57931,656,2802,31,4945,160000,42.3748964769,-71.1394472286
33551,64779,57062,491,3084,13,1020,160000,42.3748983014,-71.1337855157
40743,78802,36850,1307,1668,52,578,160000,42.3749045931,-71.1375744218
88539,15857,47556,3599,2952,94,1403,160000,42.3749063676,-71.1339221771
85501,20780,42333,4396,6376,58,556,160000,42.3749144338,-71.1340588386
64262,39998,45289,446,6817,107,3081,160000,42.3749153884,-71.1395819143
85763,20492,42512,4236,6358,67,572,160000,42.3749164609,-71.1340928356
64952,39366,45914,601,5876,79,3212,160000,42.3749174603,-71.1396020949
89186,24291,35552,1920,8611,56,384,160000,42.3749225,-71.1341955
90004,24211,35611,1478,8321,37,338,160000,42.3749244033,-71.1342278359
89998,24007,35509,1882,8173,37,394,160000,42.3749245,-71.1342295
36894,96143,20636,2723,2972,146,486,160000,42.3749254092,-71.1374849286
53877,65537,36778,487,2462,20,839,160000,42.3749324275,-71.1343645019
80617,35808,36354,459,5092,116,1554,160000,42.3749343,-71.1397166
80860,34822,36843,565,5328,70,1512,160000,42.3749372374,-71.1397365526
69581,41735,41133,539,6200,79,733,160000,42.3749404516,-71.1345011679
27598,90052,38561,1306,1396,137,950,160000,42.3749456,-71.1373981
82880,37380,32205,266,5992,10,1267,160000,42.3749484758,-71.134637834
72463,64226,16217,850,5546,12,686,160000,42.374952269,-71.1347124325
27393,89425,38208,2030,1468,121,1355,160000,42.3749558184,-71.1373541571
72207,63485,16298,983,6293,24,710,160000,42.3749565,-71.1347745
76590,36878,37285,442,6951,225,1629,160000,42.3749570145,-71.1398710104
72463,64226,16217,850,5546,12,686,160000,42.3749615767,-71.1348489494
81746,22607,45550,821,8325,35,916,160000,42.3749708845,-71.1349854662
78003,37475,38093,519,2972,132,2806,160000,42.3749767916,-71.1400054683
50731,60119,40854,3813,3502,128,853,160000,42.3749791469,-71.137268742
80460,25788,42819,1101,9188,98,546,160000,42.3749801922,-71.1351219831
62958,24352,66758,879,2639,105,2309,160000,42.3749863239,-71.1352030687
63246,23401,67595,892,2743,110,2013,160000,42.3749895,-71.1352585
64618,19412,70820,474,3278,113,1285,160000,42.3749941591,-71.135339755
85667,45895,22482,432,3779,105,1640,160000,42.3749965687,-71.1401399261
64618,19412,70820,474,3278,113,1285,160000,42.3750019943,-71.1354764412
63813,50804,40283,534,3808,93,665,160000,42.3750098296,-71.1356131274
86340,26729,41504,1386,3206,328,507,160000,42.3750109,-71.1371463
80810,28227,45096,1719,2949,691,508,160000,42.3750126937,-71.1371393839
81491,36533,35025,300,5183,180,1288,160000,42.3750163458,-71.140274384
60288,66915,26243,681,4953,89,831,160000,42.3750176648,-71.1357498137
40342,71252,42659,1866,2680,68,1133,160000,42.3750236932,-71.1358596792
40081,70438,43496,1774,2842,68,1301,160000,42.3750255,-71.1358865
49209,42183,61917,2347,3311,358,675,160000,42.3750297371,-71.137011595
49721,42215,61311,2535,3218,427,573,160000,42.3750301,-71.137009
43664,73982,33093,3585,4213,45,1418,160000,42.3750328949,-71.1359962094
82248,40845,30957,256,3761,100,1833,160000,42.3750342217,-71.1404108593
80944,42581,30583,292,3323,146,2131,160000,42.3750361229,-71.140408842
34324,82272,35966,1484,4686,67,1201,160000,42.3750420966,-71.1361327396
64927,25088,64813,661,3135,103,1273,160000,42.3750484623,-71.1368741748
65162,24521,64927,887,3201,77,1225,160000,42.3750485742,-71.1368768899
17490,75085,62159,968,3292,45,961,160000,42.3750512983,-71.1362692698
67597,20336,66098,1067,3689,66,1147,160000,42.3750555,-71.1368225
70935,43274,37858,320,5970,68,1575,160000,42.3750559,-71.1405433
71464,42429,37255,286,6945,78,1543,160000,42.3750561379,-71.1405447082
79929,24700,45766,626,8225,53,701,160000,42.3750585756,-71.1363384101
