60001,39664,56534,281,2920,410,190,160000,42.3863132018,-71.1215656633
60929,52505,43167,453,2030,286,630,160000,42.3863295023,-71.1214303291
51214,72802,31250,327,3640,142,625,160000,42.3863386476,-71.1213403198
47197,70398,37925,703,2428,136,1213,160000,42.3863532953,-71.1212046395
52040,39844,63952,911,2430,136,687,160000,42.3863679429,-71.1210689592
53282,46749,54624,532,3117,242,1454,160000,42.3863825906,-71.1209332789
49259,64757,41169,746,2711,52,1306,160000,42.3863972382,-71.1207975985
39689,50959,65294,515,2840,193,510,160000,42.3864118859,-71.1206619181
39499,51337,65112,489,2779,272,512,160000,42.3864149615,-71.1206363824
42847,60241,51002,1150,3950,83,727,160000,42.3864299229,-71.1205007647
49065,36867,69271,900,2808,216,873,160000,42.3864448844,-71.1203651471
70890,38837,40079,2148,7031,223,792,160000,42.3864463901,-71.1203554703
60661,36010,54189,1930,5936,98,1176,160000,42.3864617802,-71.1202199405
63249,26654,65782,451,2766,68,1030,160000,42.3864771702,-71.1200844107
59589,37291,56088,1395,4283,70,1284,160000,42.3864925603,-71.1199488808
66556,65155,16597,3547,6806,403,936,160000,42.3865042647,-71.1198087286
65761,65191,16264,2655,8571,463,1095,160000,42.3865079504,-71.119813351
49926,53163,45318,3629,6127,438,1399,160000,42.3865155295,-71.1196724571
59076,43822,46808,2258,5208,75,2753,160000,42.3865267942,-71.1195361856
87110,30562,34536,359,6998,11,424,160000,42.3865493237,-71.1192636426
50129,32207,70574,1514,4041,17,1518,160000,42.3865605885,-71.119127371
73777,45699,28850,2869,8337,17,451,160000,42.3682009,-71.1083835
49253,42621,47141,6754,10532,112,3587,160000,42.368281922,-71.1083012464
49253,42621,47141,6754,10532,112,3587,160000,42.368362944,-71.1082189926
49253,42621,47141,6754,10532,112,3587,160000,42.368443966,-71.1081367388
33042,75477,44646,871,5385,46,533,160000,42.368524988,-71.1080544848
30833,82131,40805,747,4034,14,1436,160000,42.36860601,-71.1079722308
77514,33085,29951,8526,9928,121,875,160000,42.3682009,-71.1083835
39395,51094,50222,5860,6319,18,7092,160000,42.368281922,-71.1083012464
39395,51094,50222,5860,6319,18,7092,160000,42.368362944,-71.1082189926
39395,51094,50222,5860,6319,18,7092,160000,42.368443966,-71.1081367388
74324,30049,48582,476,3367,32,3170,160000,42.368524988,-71.1080544848
64063,45963,45472,814,1434,73,2181,160000,42.36860601,-71.1079722308
70193,40293,32638,2371,13516,27,962,160000,42.3708614,-71.1138793
88927,31548,26790,2311,8623,31,1770,160000,42.3709035976,-71.1140039228
88927,31548,26790,2311,8623,31,1770,160000,42.3709457952,-71.1141285458
77954,25400,45670,4002,5481,47,1446,160000,42.3709621,-71.1141767
77921,25426,45657,4014,5492,47,1443,160000,42.3709879927,-71.1142531688
60044,32148,56980,1992,4006,41,4789,160000,42.3710042998,-71.1143013217
52606,55100,45003,1356,3504,108,2323,160000,42.3710464996,-71.1144259434
54702,53642,45462,835,3197,65,2097,160000,42.371056,-71.114454
79450,41354,33583,735,3873,47,958,160000,42.3710886994,-71.1145505652
77693,43507,32237,1115,4660,76,712,160000,42.3711046067,-71.1145742694
65907,21988,66208,1757,3061,94,985,160000,42.3711532133,-71.1146945388
76482,24203,53914,819,3428,7,1147,160000,42.37120182,-71.1148148083
70133,30029,54405,404,2542,42,2445,160000,42.3712504266,-71.114935078
65374,25952,61721,1511,3637,24,1781,160000,42.3712990333,-71.1150553477
65427,25859,60237,1898,3404,27,3148,160000,42.37129,-71.115033
62298,31580,52823,4250,3953,26,5070,160000,42.3713430922,-71.1151497436
69322,40672,39057,3066,4721,16,3146,160000,42.3713961844,-71.1152664872
80759,28801,40374,3024,5647,12,1383,160000,42.3714492766,-71.115383231
73956,33255,42191,3156,4841,25,2576,160000,42.3715023688,-71.1154999748
27269,78438,49857,224,1833,48,2331,160000,42.371555461,-71.1156167187
27269,78438,49857,224,1833,48,2331,160000,42.3716085532,-71.1157334628
58964,45548,40162,4435,8687,22,2182,160000,42.3708614,-71.1138793
59666,31991,57053,578,7575,9,3128,160000,42.3709035976,-71.1140039228
59666,31991,57053,578,7575,9,3128,160000,42.3709457952,-71.1141285458
78671,44713,21672,4029,9013,88,1814,160000,42.3709621,-71.1141767
78682,44566,21632,4062,9084,88,1886,160000,42.3709879927,-71.1142531688
57345,28129,63112,2648,4970,75,3721,160000,42.3710042998,-71.1143013217
33535,38498,77735,1831,5173,58,3170,160000,42.3710464996,-71.1144259434
35678,38252,75807,2030,5443,65,2725,160000,42.371056,-71.114454
64106,27531,57292,3290,3342,84,4355,160000,42.3710886994,-71.1145505652
64529,26162,58899,3326,3099,112,3873,160000,42.3711046067,-71.1145742694
77365,10403,68971,403,1029,141,1688,160000,42.3711532133,-71.1146945388
77652,5928,73686,313,305,252,1864,160000,42.37120182,-71.1148148083
91616,7927,57263,405,644,195,1950,160000,42.3712504266,-71.114935078
85740,10468,59499,622,1859,127,1685,160000,42.3712990333,-71.1150553477
86741,9736,59482,774,1918,74,1275,160000,42.37129,-71.115033
90192,10248,55966,628,1925,10,1031,160000,42.3713430922,-71.1151497436
58172,22761,71066,3765,2883,13,1340,160000,42.3713961844,-71.1152664872
47039,28933,79352,1570,1530,39,1537,160000,42.3714492766,-71.115383231
50644,20120,83512,771,2158,9,2786,160000,42.3715023688,-71.1154999748
47267,27082,71142,9208,3229,13,2059,160000,42.371555461,-71.1156167187
47267,27082,71142,9208,3229,13,2059,160000,42.3716085532,-71.1157334628
67317,47309,37199,2604,4265,697,609,160000,42.3730068456,-71.1263135629
87228,43908,18413,2098,7243,257,853,160000,42.3730992047,-71.1262573026
98856,38744,16238,519,4625,509,509,160000,42.3731915638,-71.1262010422
60380,50286,40204,2207,6157,167,599,160000,42.3732839228,-71.1261447818
97317,7166,50710,2066,2379,7,355,160000,42.3733762819,-71.1260885213
96364,4438,55956,1098,1790,37,317,160000,42.3734686409,-71.1260322607
96636,4202,56403,994,1420,41,304,160000,42.373503051,-71.1260104365
80761,7554,68522,983,1364,82,734,160000,42.373561,-71.125976
80538,7564,68383,856,1480,36,1143,160000,42.3735957882,-71.1259553275
71166,32482,50489,941,2656,630,1636,160000,42.3736885255,-71.1259002184
76488,40078,34283,3057,4650,580,864,160000,42.3737812627,-71.1258451093
78035,40682,32468,1604,5802,621,788,160000,42.3738263567,-71.1258234424
59944,59392,33138,1202,3851,244,2229,160000,42.373874,-71.12579
60230,59877,30632,1173,5542,197,2349,160000,42.3739162675,-71.1257603319
15747,77192,61183,1389,2683,551,1255,160000,42.3740061783,-71.1256972214
42963,82589,28577,925,3699,290,957,160000,42.3740960892,-71.1256341107
51008,45968,56404,2022,3427,334,837,160000,42.3741395867,-71.1256367729
