49091,27029,77003,441,5989,17,430,160000,42.3871290615,-71.1147080209
49308,62042,38824,2428,6568,52,778,160000,42.387214223,-71.114782242
46492,86086,18988,282,7636,15,501,160000,42.3872993844,-71.1148564631
50489,43540,57231,1559,5351,19,1811,160000,42.3873845459,-71.1149306843
53142,30220,65436,4613,3821,65,2703,160000,42.3874697074,-71.1150049057
58145,50954,38266,2884,6877,65,2809,160000,42.3875548689,-71.1150791271
57339,59966,30912,1163,8445,25,2150,160000,42.3876400304,-71.1151533486
58038,53137,39211,1023,6763,4,1824,160000,42.3877251918,-71.1152275703
42303,30301,77379,912,8033,11,1061,160000,42.3878103533,-71.115301792
42303,30301,77379,912,8033,11,1061,160000,42.3878955148,-71.1153760138
72110,32161,45430,1206,8407,10,676,160000,42.3879485,-71.1154222
73176,31066,44415,1266,9289,28,760,160000,42.3879806763,-71.1154502358
59794,43454,42384,2845,10941,9,573,160000,42.3880324811,-71.1154988478
62969,46400,40355,823,8883,15,555,160000,42.3881164622,-71.1155754957
71148,49279,26970,828,9678,26,2071,160000,42.3882004433,-71.1156521437
71413,35215,43708,910,7212,35,1507,160000,42.3882844244,-71.1157287918
58050,47108,40201,1710,10397,52,2482,160000,42.3883482,-71.115787
65980,33102,43430,1480,14925,57,1026,160000,42.3883684056,-71.11580544
50458,28154,71683,2325,5379,19,1982,160000,42.3884318616,-71.1158642861
44319,57896,51600,260,5123,5,797,160000,42.3885155232,-71.1159415724
55101,69839,23016,973,10407,5,659,160000,42.3885991848,-71.1160188587
48698,36247,66914,1714,5724,2,701,160000,42.3886828464,-71.1160961451
78206,28579,44730,1575,6458,21,431,160000,42.388766508,-71.1161734317
45813,25868,78223,4220,4954,21,901,160000,42.3887944,-71.1161992
42785,32677,73953,2364,6180,51,1990,160000,42.3888501696,-71.1162507183
43504,32427,73989,2957,5288,40,1795,160000,42.3888773127,-71.1162779522
57951,17561,78189,510,4972,12,805,160000,42.3889602254,-71.1163567046
82561,15535,53823,4510,3063,34,474,160000,42.3890216,-71.116415
81951,15652,53267,5473,3052,45,560,160000,42.3890431381,-71.116435457
61702,23021,68899,1052,4156,26,1144,160000,42.3891046739,-71.1164934404
61702,23021,68899,1052,4156,26,1144,160000,42.3891877478,-71.116571881
64174,25547,56720,4127,7870,18,1544,160000,42.389226,-71.116608
63938,24872,57331,3900,8648,12,1299,160000,42.3892708217,-71.1166503216
63023,28637,50759,2132,12872,42,2535,160000,42.3893104639,-71.1166836706
62227,31606,50330,1641,11973,40,2183,160000,42.3893307,-71.1167018
64998,39727,44821,1934,6806,36,1678,160000,42.3893949278,-71.1167593413
64197,40238,44670,1756,7322,45,1772,160000,42.3894132347,-71.1167812775
64613,35254,49484,2620,5912,34,2083,160000,42.3894957693,-71.1168607551
67115,59412,19186,3419,10102,24,742,160000,42.389578304,-71.1169402328
65570,60746,18688,3517,10839,35,605,160000,42.3896304,-71.1169904
63443,66283,20624,800,8362,19,469,160000,42.3896608387,-71.1170197106
105407,16023,30256,2401,5266,55,592,160000,42.3897109285,-71.117073565
105466,15842,29958,2381,5689,49,615,160000,42.3897373,-71.1171008
