29183,48172,75212,2145,3833,252,1203,160000,42.380296,-71.129914
52710,45569,52147,2973,5554,366,681,160000,42.3803491125,-71.1298994869
44183,59112,53295,321,2259,335,495,160000,42.3803954875,-71.1298883154
40906,66824,47932,223,3233,383,499,160000,42.3804949749,-71.1298626308
40338,59824,54973,377,2791,175,1522,160000,42.3805944624,-71.1298369461
39875,61990,53240,437,2952,171,1335,160000,42.380602,-71.129835
33425,67696,52993,2471,2064,188,1163,160000,42.3806939498,-71.1298112614
32098,68598,54209,1675,2272,171,977,160000,42.3807006025,-71.1298036793
44722,68594,42768,538,2329,225,824,160000,42.380772,-71.129781
43933,68289,44094,308,2233,134,1009,160000,42.3807992049,-71.1297723585
54952,56570,43861,673,2901,358,685,160000,42.38082822,-71.1296669537
58715,58243,37929,941,3200,348,624,160000,42.380842,-71.129639
47447,51275,56194,752,3007,284,1041,160000,42.3808810225,-71.1295124757
46353,59020,49551,763,3034,299,980,160000,42.3808844401,-71.1295529073
36140,72445,45943,830,2961,394,1287,160000,42.380920045,-71.1293859513
53452,49360,51966,815,2059,558,1790,160000,42.3809590675,-71.1292594268
73301,41650,40343,1117,1948,581,1060,160000,42.38099809,-71.1291329023
75863,42146,37865,913,1697,393,1123,160000,42.3810025,-71.1291186
61934,36880,56098,897,1781,718,1692,160000,42.3810371125,-71.1290063776
62223,35097,57537,652,1914,661,1916,160000,42.3810588865,-71.1290047039
47193,47375,56680,4432,2275,637,1408,160000,42.3811152729,-71.1288908078
64950,22375,68063,359,2499,98,1656,160000,42.3811716594,-71.1287769115
27281,53234,72631,987,4693,348,826,160000,42.3782571,-71.1291615
34237,43171,77790,386,3620,339,457,160000,42.3783495248,-71.1292175669
17151,65776,71757,639,3967,290,420,160000,42.3784419496,-71.1292736338
13974,64052,76947,666,2677,432,1252,160000,42.3785343743,-71.1293297009
14468,63752,76482,518,2713,489,1578,160000,42.378553,-71.129341
16559,66401,73752,403,1603,592,690,160000,42.3786267991,-71.129385768
16074,66759,74269,314,1452,503,629,160000,42.3786445543,-71.1293996261
4470,75745,74582,893,1731,82,2497,160000,42.3787361085,-71.1294582522
19787,73509,61548,676,2950,459,1071,160000,42.3788088,-71.1295048
20286,72184,61548,957,3698,497,830,160000,42.3788276628,-71.1295168784
17240,61541,76897,624,2271,312,1115,160000,42.3788992849,-71.1295663936
17280,60850,77617,674,2150,368,1061,160000,42.378956,-71.129605
16339,63020,74305,1262,2018,524,2532,160000,42.3789897699,-71.1296279873
