redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
92411,38053,23255,1618,3294,198,1171,160000,42.3616108873,-71.1003363479
92264,37668,23539,1794,3438,223,1074,160000,42.3616147449,-71.100343409
109230,31455,13236,1369,3729,131,850,160000,42.3616772899,-71.1004512181
133107,19089,4870,381,2194,132,227,160000,42.3617398348,-71.1005590273
82875,37812,31298,2305,4972,179,559,160000,42.3618023798,-71.1006668367
72889,30470,44968,609,10103,48,913,160000,42.3618649247,-71.1007746461
66647,49669,34479,3205,4644,22,1334,160000,42.3618717505,-71.1007864153
28402,52087,68849,3606,3378,103,3575,160000,42.3619103866,-71.1008534326
20463,57950,76045,973,1955,42,2572,160000,42.3619274697,-71.1008824556
28330,51114,70306,3823,3083,77,3267,160000,42.3619346,-71.1008939
21736,49432,84754,289,947,98,2744,160000,42.3619741244,-71.100959955
17197,43763,95225,251,718,101,2745,160000,42.3620378622,-71.1010664774
18318,42724,95224,264,678,134,2658,160000,42.3620732048,-71.1011208676
22261,30642,103489,259,1265,35,2049,160000,42.3621004578,-71.101177147
22219,31235,103085,279,1155,22,2005,160000,42.3621016,-71.101173
22613,30982,102688,248,961,38,2470,160000,42.3621333,-71.1012312
56410,32295,66822,191,1805,67,2410,160000,42.3621647863,-71.1012830174
75902,31734,47808,576,2365,16,1599,160000,42.3622291147,-71.1013888879
54856,67867,30011,337,3836,0,3093,160000,42.3622934431,-71.1014947585
54856,67867,30011,337,3836,0,3093,160000,42.3623577716,-71.1016006292
54906,67839,30092,331,3787,0,3045,160000,42.3624126549,-71.1016909526
54856,67867,30011,337,3836,0,3093,160000,42.3624221,-71.1017065
44848,50848,60087,728,2296,87,1106,160000,42.3624769899,-71.1017968162
44848,50848,60087,728,2296,87,1106,160000,42.3625413249,-71.1019026799
58076,45790,52108,505,3090,155,276,160000,42.3626056599,-71.1020085437
38060,61875,56313,443,2259,503,547,160000,42.3626699949,-71.1021144076
21083,70241,65691,433,1576,409,567,160000,42.36273433,-71.1022202716
43673,68934,39422,2187,4842,59,883,160000,42.362798665,-71.1023261358
43875,68940,40025,1863,4668,74,555,160000,42.3628182297,-71.10235778
38441,69500,36709,2418,10974,10,1948,160000,42.362863,-71.102432
37916,70015,36879,2501,10721,11,1957,160000,42.3628822889,-71.1024639501
35330,71187,41703,1944,5234,5,4597,160000,42.3629463482,-71.1025701204
57820,56715,27139,3866,6565,3,7892,160000,42.3630104074,-71.1026762907
59849,55699,32144,1100,6635,35,4538,160000,42.3630744667,-71.1027824611
61067,55149,35737,1253,4557,55,2182,160000,42.3631385259,-71.1028886317
44592,65685,42634,645,3239,37,3168,160000,42.3632025852,-71.1029948024
52784,55011,44508,335,3423,21,3918,160000,42.3632666445,-71.1031009731
52772,38031,59054,1282,6822,19,2020,160000,42.3633307037,-71.103207144
64412,39457,38781,7387,8849,79,1035,160000,42.363394763,-71.103313315
49604,30986,74151,906,3192,100,1061,160000,42.3634588222,-71.1034194861
37395,47454,70418,586,2553,113,1481,160000,42.3635228815,-71.1035256573
47069,69092,34015,1105,6485,18,2216,160000,42.3635869407,-71.1036318286
48912,67182,33742,870,7277,29,1988,160000,42.363622113,-71.1036913027
44819,58519,46318,284,4904,5,5151,160000,42.363651,-71.103738
68747,23207,57975,2299,6547,20,1205,160000,42.3636871304,-71.1037964019
78697,21884,48430,357,9825,2,805,160000,42.3637521478,-71.1039015013
50134,53764,43721,1182,7287,4,3908,160000,42.3638171652,-71.1040066007
28049,80259,43072,608,5691,9,2312,160000,42.3638821826,-71.1041117003
27702,57439,66457,787,3465,48,4102,160000,42.3639269237,-71.1041840072
27493,57974,66316,691,3381,45,4100,160000,42.3639472,-71.1042168
45343,32559,73452,2016,5586,117,927,160000,42.3639919322,-71.1042891171
67156,34083,45339,673,10520,0,2229,160000,42.3640569407,-71.1043942271
39136,44679,60878,863,13126,8,1310,160000,42.3641219492,-71.1044993372
49179,50119,47075,525,10888,11,2203,160000,42.3641869576,-71.1046044474
45980,56421,42477,949,9872,14,4287,160000,42.3642519661,-71.1047095577
38075,52982,60268,1527,3678,8,3462,160000,42.3643169746,-71.1048146681
39680,56247,56733,1057,4308,5,1970,160000,42.3643819831,-71.1049197786
