42.4040598133,-71.1328962226,"[3400, 1458, 1434, 2640, 7037, 6346, 7360, 3417, 5912, 1244, 11584, 21066, 10472, 5909, 4653, 1621, 2810, 905, 779, 375, 573, 970, 940, 834, 868, 1858, 1126, 1054, 598, 326, 1357, 2094, 3125, 3107, 6583, 8755, 8600, 4854, 2819, 15, 2465, 1283, 395, 172, 227, 3, 753, 38, 109, 6, 39, 197, 85, 90, 388, 1523, 326, 730, 244, 49]"
42.4041342508,-71.1328032131,"[2978, 1714, 2401, 4114, 6795, 3586, 6467, 4238, 11960, 4996, 10305, 9999, 6884, 4369, 4228, 1931, 3974, 1260, 1678, 467, 947, 1207, 1052, 648, 1188, 3001, 1921, 5398, 1012, 378, 2300, 2617, 2733, 2716, 9998, 12861, 6148, 2113, 1534, 8, 1434, 660, 298, 85, 250, 2, 514, 15, 60, 0, 25, 86, 61, 59, 263, 1115, 264, 502, 124, 59]"
42.4042086883,-71.1327102035,"[2638, 1654, 2272, 7543, 11338, 8269, 8520, 5722, 9869, 1974, 7712, 5654, 4120, 2098, 2398, 1008, 3869, 1452, 2070, 558, 1428, 2273, 1826, 1256, 1599, 4666, 3124, 4706, 1826, 469, 3219, 3325, 3447, 5064, 12035, 8939, 4190, 952, 1333, 0, 999, 337, 238, 46, 93, 15, 200, 23, 46, 12, 29, 71, 54, 47, 121, 531, 160, 188, 250, 125]"
42.4042831257,-71.1326171938,"[5064, 2615, 3556, 4663, 8047, 6484, 13741, 8274, 10756, 1612, 7787, 5872, 4257, 2810, 2209, 885, 1811, 573, 628, 148, 383, 506, 570, 599, 1356, 3422, 1286, 2020, 1021, 329, 2504, 3815, 5121, 2598, 9768, 9595, 9981, 927, 2619, 0, 3120, 730, 200, 114, 220, 5, 829, 19, 45, 2, 46, 141, 98, 48, 429, 2655, 228, 522, 228, 109]"
42.4043575632,-71.1325241839,"[4920, 838, 1353, 2788, 5757, 6173, 10744, 7351, 9597, 1419, 9692, 7817, 4411, 2536, 2748, 1212, 2948, 1165, 846, 141, 538, 638, 603, 580, 677, 2359, 1297, 1669, 901, 235, 2977, 3519, 5934, 7119, 16923, 11968, 8829, 1166, 1694, 10, 2817, 389, 210, 64, 128, 11, 324, 18, 33, 3, 19, 51, 21, 11, 218, 1139, 63, 204, 88, 97]"
42.4044320006,-71.132431174,"[2534, 691, 598, 643, 932, 1428, 1591, 2664, 5076, 6661, 17939, 19819, 11887, 6708, 5172, 3794, 2723, 2209, 1904, 862, 1485, 913, 1045, 917, 1194, 727, 2526, 889, 3519, 2304, 6794, 4930, 3923, 4043, 3381, 3230, 2072, 1126, 902, 30, 960, 553, 103, 139, 247, 5, 562, 37, 174, 0, 88, 163, 140, 125, 241, 575, 651, 1171, 4880, 7401]"
42.4045064381,-71.1323381639,"[3692, 2065, 2015, 1920, 2687, 2089, 3531, 4602, 6934, 4907, 10655, 15250, 10184, 4486, 4511, 3419, 2841, 1778, 1572, 301, 944, 865, 1036, 741, 750, 889, 817, 972, 538, 113, 1332, 1623, 2373, 2222, 7087, 5577, 12585, 6868, 7324, 23, 4968, 2015, 767, 384, 627, 19, 1196, 145, 314, 13, 175, 285, 237, 288, 379, 852, 817, 981, 919, 501]"
42.4045808756,-71.1322451538,"[4281, 1714, 1673, 1845, 3009, 3374, 3800, 3188, 4344, 3460, 8435, 7434, 8001, 4819, 4422, 2268, 2846, 1470, 1011, 374, 667, 522, 438, 494, 442, 1142, 606, 489, 394, 84, 1339, 1664, 2288, 4171, 17802, 23632, 10174, 5619, 3376, 55, 2846, 2580, 595, 354, 514, 44, 612, 140, 197, 14, 117, 265, 205, 184, 298, 669, 925, 570, 1018, 687]"
42.404655313,-71.1321521435,"[4233, 2109, 1696, 2344, 2595, 2575, 4555, 4270, 6576, 5919, 17593, 19210, 6536, 3742, 2383, 1264, 1249, 621, 542, 169, 363, 333, 368, 313, 511, 739, 614, 429, 435, 131, 894, 1117, 1531, 1834, 5964, 6462, 10807, 7521, 7541, 453, 5242, 4975, 1114, 595, 951, 54, 1195, 126, 431, 8, 189, 290, 245, 148, 359, 1913, 1050, 1204, 794, 576]"
42.4047297505,-71.1320591331,"[3753, 1834, 1541, 1413, 2263, 2057, 3389, 3261, 3856, 1838, 5788, 9616, 15003, 13264, 7934, 3477, 2952, 1366, 961, 301, 641, 532, 871, 603, 967, 2255, 1190, 1355, 539, 196, 1048, 1311, 2184, 2911, 4960, 6584, 9059, 5823, 4935, 27, 6726, 4223, 1374, 939, 1701, 61, 4210, 213, 394, 27, 176, 488, 382, 267, 564, 1447, 845, 1289, 464, 352]"
