42.3948204833,-71.1248981841,"[8464, 1325, 1370, 1690, 2989, 1326, 4115, 1511, 2250, 471, 5288, 5982, 4695, 4407, 4559, 1996, 3371, 1092, 801, 292, 619, 609, 569, 578, 1316, 5917, 1676, 3602, 1571, 433, 3937, 8560, 9446, 3416, 10377, 2404, 13493, 1553, 4696, 1, 8693, 2130, 818, 301, 652, 49, 2552, 136, 300, 7, 155, 371, 242, 220, 1038, 4300, 1371, 1859, 1355, 684]"
42.3948826445,-71.1247899119,"[5940, 1626, 1397, 1888, 2385, 1496, 2788, 1626, 4157, 2722, 10367, 11174, 9031, 6123, 6254, 3688, 4239, 1318, 920, 277, 540, 562, 517, 394, 855, 2565, 1015, 1374, 1035, 312, 2324, 3488, 3495, 4650, 6858, 1379, 10329, 2102, 4440, 3, 6893, 1985, 718, 728, 1250, 5, 7592, 120, 489, 1, 114, 835, 700, 718, 935, 3690, 2041, 2126, 804, 603]"
42.3950656829,-71.1244744521,"[2510, 1621, 1795, 2456, 2607, 1480, 2772, 1849, 3541, 1815, 7778, 13348, 12463, 9181, 8237, 5649, 4543, 2673, 2113, 634, 675, 518, 534, 329, 548, 669, 853, 627, 417, 133, 960, 1045, 772, 422, 1489, 1024, 3229, 3959, 6409, 36, 7499, 6940, 1601, 1591, 3253, 160, 4805, 937, 1530, 59, 1133, 1525, 1346, 4840, 1526, 1460, 2548, 1927, 1031, 576]"
42.3951282439,-71.1243666026,"[1694, 963, 906, 935, 943, 792, 1022, 1411, 3176, 4994, 13611, 19756, 13871, 9876, 7281, 4240, 3309, 1514, 906, 325, 404, 351, 329, 200, 372, 447, 465, 292, 348, 70, 544, 585, 686, 641, 1199, 1737, 4102, 3143, 4445, 660, 12136, 8725, 4104, 2890, 4449, 401, 5618, 1302, 1441, 111, 667, 966, 566, 999, 627, 729, 831, 236, 396, 261]"
42.3951908049,-71.124258753,"[3971, 1971, 1434, 1551, 1578, 1157, 1384, 1318, 1969, 1131, 4410, 10131, 9497, 6975, 6406, 6587, 7109, 4625, 2477, 874, 1246, 828, 910, 858, 903, 918, 1320, 661, 751, 186, 1112, 1130, 1665, 1746, 4308, 5710, 6405, 6148, 6739, 266, 5693, 6378, 1336, 1494, 3211, 172, 8503, 586, 829, 42, 469, 805, 722, 686, 849, 1585, 2903, 1379, 1210, 783]"
42.3952533659,-71.1241509032,"[1550, 524, 446, 390, 756, 927, 1686, 1394, 2225, 1135, 5239, 9883, 10847, 7796, 7347, 7600, 7883, 4520, 3195, 1261, 1550, 1116, 1043, 855, 1041, 1106, 1299, 852, 659, 179, 1032, 1019, 1145, 870, 4307, 8028, 10943, 9662, 8062, 241, 5963, 6512, 1330, 1404, 2893, 66, 1900, 428, 1106, 10, 567, 897, 587, 910, 425, 856, 1129, 891, 346, 167]"
42.3953159268,-71.1240430534,"[3778, 1974, 1993, 2092, 2609, 1828, 3036, 1636, 2327, 766, 3764, 7166, 8582, 9193, 8179, 4359, 3358, 1931, 1373, 607, 793, 889, 894, 696, 786, 1169, 1390, 1551, 525, 117, 1422, 1860, 2121, 1988, 6467, 10935, 15679, 12801, 8878, 315, 6591, 2936, 617, 477, 886, 25, 1337, 121, 261, 1, 101, 275, 240, 162, 311, 1478, 1016, 838, 379, 121]"
42.3953784878,-71.1239352035,"[4471, 2280, 2238, 1992, 3965, 2952, 5149, 3322, 6194, 2282, 6496, 14129, 20548, 9724, 3688, 1444, 1499, 807, 742, 207, 547, 602, 708, 616, 1040, 1088, 1131, 642, 761, 258, 1225, 1873, 1797, 2482, 4086, 3532, 5365, 5756, 7328, 288, 6728, 5767, 949, 440, 886, 92, 1288, 269, 375, 30, 176, 430, 287, 269, 874, 2260, 883, 1825, 642, 276]"
42.3954288976,-71.1238464505,"[7036, 4886, 4063, 10005, 13918, 9461, 10567, 7423, 13740, 1120, 8509, 8691, 3961, 2275, 4100, 960, 3807, 1881, 1930, 660, 1254, 1370, 2190, 1116, 1386, 3360, 1748, 1736, 571, 178, 1462, 2289, 2148, 1152, 3252, 934, 4658, 751, 1228, 0, 1842, 724, 329, 127, 328, 2, 768, 49, 126, 0, 50, 155, 153, 87, 349, 967, 385, 841, 657, 285]"
42.3954907953,-71.1237379008,"[8823, 2644, 4390, 3548, 4796, 4614, 8573, 5740, 9214, 202, 10850, 9573, 3511, 3971, 6443, 1118, 5654, 1770, 4118, 665, 1767, 1379, 1672, 1799, 2218, 3979, 1543, 2255, 680, 98, 1278, 3492, 2409, 1353, 3471, 639, 10350, 872, 3884, 1, 3721, 1052, 589, 228, 939, 143, 1140, 361, 405, 18, 118, 335, 385, 322, 679, 1522, 904, 947, 530, 306]"
42.3955526929,-71.1236293511,"[8736, 4161, 5251, 5328, 5270, 8041, 5863, 6164, 5039, 182, 8327, 5504, 1862, 2504, 2840, 619, 5218, 749, 1604, 55, 636, 1190, 1262, 577, 2254, 7375, 3046, 5954, 1805, 417, 4134, 4560, 6174, 3270, 9051, 3163, 9310, 2740, 3083, 0, 1683, 676, 284, 111, 225, 4, 370, 29, 63, 1, 44, 88, 89, 91, 323, 768, 477, 559, 434, 363]"
42.3956145905,-71.1235208012,"[7445, 6397, 7140, 7752, 8839, 3420, 5788, 1800, 4513, 160, 6774, 8072, 2290, 3231, 4367, 764, 3301, 3299, 5767, 214, 940, 1384, 1184, 987, 1186, 2774, 2690, 3301, 2230, 654, 3993, 5590, 6138, 4763, 7216, 3375, 6361, 1775, 1813, 50, 2151, 1575, 441, 113, 267, 14, 468, 51, 104, 9, 54, 109, 138, 102, 326, 753, 554, 447, 1103, 1484]"
