40.8062567346,-73.9540273619,"[4056, 5972, 6359, 4682, 3537, 2761, 3871, 2651, 4248, 391, 5392, 4680, 2172, 2286, 3407, 374, 5452, 850, 3372, 132, 1730, 3567, 3523, 3013, 2278, 3676, 9920, 6071, 7889, 2527, 9223, 7395, 4799, 5638, 8885, 6083, 2382, 705, 511, 38, 448, 229, 72, 34, 145, 8, 253, 59, 132, 10, 54, 73, 72, 49, 171, 313, 241, 151, 304, 684]"
40.8063453571,-73.9539625886,"[2066, 3269, 7123, 7514, 4966, 3948, 2736, 2189, 2687, 206, 4005, 7673, 4074, 3781, 5974, 487, 4524, 1646, 7307, 123, 4123, 5884, 5834, 3791, 2988, 2470, 7436, 4659, 4977, 1132, 7315, 6444, 4777, 8038, 7230, 2958, 1693, 191, 382, 22, 195, 66, 35, 10, 20, 5, 70, 1, 6, 0, 5, 30, 20, 13, 69, 203, 109, 118, 169, 214]"
40.806353,-73.953957,"[2002, 3197, 7416, 7521, 4984, 3809, 3033, 2158, 2661, 185, 4270, 7657, 3901, 3611, 6073, 463, 4446, 1507, 7879, 110, 3987, 5333, 5514, 3781, 2903, 2151, 7569, 4441, 4589, 1064, 8112, 6616, 4766, 8508, 7071, 3071, 1595, 200, 372, 23, 246, 91, 47, 8, 17, 6, 66, 5, 11, 5, 9, 33, 26, 11, 74, 180, 98, 118, 175, 225]"
40.8064339795,-73.9538978152,"[2388, 4117, 7344, 6531, 5401, 4938, 5075, 4854, 9721, 1721, 9214, 14779, 7504, 3006, 4447, 556, 3948, 1042, 3861, 131, 1335, 2358, 2359, 1619, 2684, 2589, 5074, 5215, 4457, 656, 3157, 3346, 2749, 4274, 10264, 2209, 2254, 525, 477, 0, 386, 122, 110, 20, 63, 4, 91, 16, 25, 3, 19, 24, 33, 27, 101, 211, 139, 116, 159, 152]"
40.8064417131,-73.9538924435,"[2486, 4250, 7405, 5780, 5859, 5185, 5202, 4692, 9137, 1707, 9632, 14793, 7240, 3053, 4598, 540, 3659, 1004, 3485, 100, 1348, 2707, 2465, 1412, 2834, 2524, 4878, 5677, 4415, 789, 3281, 3124, 2780, 4243, 10227, 2264, 2233, 460, 481, 4, 366, 180, 99, 36, 59, 4, 127, 11, 37, 31, 19, 46, 39, 37, 99, 241, 127, 148, 163, 178]"
40.8065304261,-73.9538278869,"[2358, 3632, 5135, 4168, 4226, 3994, 4160, 4567, 7073, 3333, 10860, 15174, 9652, 5445, 6120, 1057, 4576, 1869, 6299, 168, 1080, 2035, 2167, 1836, 1978, 2372, 6782, 2947, 6735, 497, 2959, 3667, 4224, 2998, 4231, 2203, 2607, 910, 922, 9, 546, 212, 113, 37, 104, 12, 176, 43, 41, 8, 30, 75, 54, 61, 126, 186, 237, 211, 333, 370]"
40.8066191392,-73.9537633302,"[3305, 6112, 8698, 7386, 5180, 4078, 4486, 3621, 6469, 1441, 9452, 11983, 8809, 3907, 4981, 572, 5034, 1407, 5286, 62, 1203, 2106, 1978, 1887, 2082, 2588, 5088, 2734, 5416, 1046, 6188, 6081, 4516, 2473, 2705, 1523, 2407, 774, 1061, 4, 825, 206, 190, 26, 94, 5, 309, 21, 46, 2, 26, 53, 73, 53, 175, 410, 258, 358, 401, 340]"
40.8067078523,-73.9536987734,"[3364, 4943, 8030, 7013, 4951, 4144, 3999, 3419, 4309, 1729, 6946, 12133, 8951, 8356, 7897, 949, 4550, 1834, 6811, 118, 1380, 2279, 2112, 2280, 1857, 3165, 5272, 5442, 6515, 755, 2663, 2778, 3146, 2469, 3458, 1470, 2635, 733, 1431, 10, 969, 363, 275, 59, 126, 4, 178, 29, 51, 3, 34, 62, 58, 46, 173, 271, 180, 198, 265, 360]"
40.8067965653,-73.9536342166,"[1373, 2388, 6523, 5363, 3779, 3558, 2873, 3183, 4834, 1582, 5045, 14005, 11896, 12132, 12130, 2886, 3772, 4554, 6939, 433, 3499, 2603, 2984, 2829, 3648, 1831, 7379, 2914, 5452, 706, 3399, 2568, 2871, 1952, 2349, 528, 1259, 238, 399, 5, 329, 132, 74, 13, 71, 3, 86, 13, 16, 1, 11, 22, 37, 21, 56, 142, 78, 63, 100, 71]"
40.8068852784,-73.9535696596,"[2223, 3291, 5381, 5815, 5919, 5244, 3991, 3505, 5954, 1491, 5989, 11327, 7252, 8769, 8365, 2098, 3520, 3975, 4415, 440, 2662, 2750, 2285, 2662, 3812, 2512, 7173, 2416, 5304, 752, 3000, 2682, 3426, 3983, 5855, 3457, 1977, 574, 768, 4, 579, 205, 152, 36, 72, 4, 268, 20, 42, 5, 44, 58, 62, 37, 114, 323, 257, 192, 259, 253]"
