redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
32081, 67977, 49010, 1003, 7608, 27, 2294, 160000, 40.8005118256, -73.9578458801
32081, 67977, 49010, 1003, 7608, 27, 2294, 160000, 40.8005609269, -73.9579628991
23620, 90267, 33333, 2994, 3947, 311, 5528, 160000, 40.7684325, -73.9757509
49395, 4102, 100548, 1826, 951, 2966, 212, 160000, 40.7685234123, -73.9756919587
18299, 34830, 91055, 9502, 1782, 694, 3838, 160000, 40.7686143246, -73.9756330173
30150, 58502, 64989, 445, 5297, 131, 486, 160000, 40.7696675, -73.9746803
11637, 141351, 563, 28, 6171, 2, 248, 160000, 40.7697292, -73.9745971
10804, 144335, 690, 336, 3774, 0, 61, 160000, 40.7697383595, -73.9745847488
6410, 2859, 141109, 8587, 767, 14, 254, 160000, 40.7697825515, -73.9744834269
12263, 81481, 54688, 8453, 1329, 552, 1234, 160000, 40.769835903, -73.9743697538
24886, 81137, 49542, 1499, 1697, 242, 997, 160000, 40.7684325, -73.9757509
8975, 32396, 107191, 5253, 2610, 291, 3284, 160000, 40.7685234123, -73.9756919587
48819, 86034, 22302, 141, 1877, 283, 544, 160000, 40.7686143246, -73.9756330173
45014, 22784, 89275, 67, 2273, 329, 258, 160000, 40.7696675, -73.9746803
13276, 124675, 12572, 296, 2036, 4, 7141, 160000, 40.7697292, -73.9745971
13733, 126955, 11779, 90, 1772, 6, 5665, 160000, 40.7697383595, -73.9745847488
8067, 6733, 138104, 5809, 665, 45, 577, 160000, 40.7697825515, -73.9744834269
33905, 41808, 79825, 506, 2058, 1268, 630, 160000, 40.769835903, -73.9743697538
12108, 89703, 53659, 1297, 2353, 192, 688, 160000, 40.7677364104, -73.9786953881
24430, 77857, 47051, 6827, 1984, 195, 1656, 160000, 40.7678026552, -73.978796544
22315, 77959, 47983, 8188, 2010, 217, 1328, 160000, 40.76781338, -73.9788200559
23548, 78360, 51802, 2098, 2207, 47, 1938, 160000, 40.7678689, -73.9788977
22527, 78128, 52010, 2480, 2579, 15, 2261, 160000, 40.7678829114, -73.9789172905
4106, 75359, 77114, 403, 742, 158, 2118, 160000, 40.7679524429, -73.9790145251
26399, 76124, 51483, 2767, 945, 266, 2016, 160000, 40.7680219743, -73.9791117599
24489, 99925, 30594, 1203, 2540, 172, 1077, 160000, 40.7680915057, -73.9792089948
9890, 86260, 60775, 210, 1590, 349, 926, 160000, 40.7681610371, -73.9793062298
13070, 83832, 58966, 250, 2437, 642, 803, 160000, 40.7682305686, -73.9794034648
16913, 78164, 59991, 438, 2802, 683, 1009, 160000, 40.7682548913, -73.9794611811
20789, 77390, 57578, 323, 2225, 815, 880, 160000, 40.7683001, -73.9795007
19186, 80801, 54883, 956, 3062, 387, 725, 160000, 40.7683393427, -73.9795350007
13427, 81201, 58810, 862, 4469, 542, 689, 160000, 40.7684237942, -73.9796088204
20988, 87632, 46045, 296, 3508, 362, 1169, 160000, 40.7685082456, -73.9796826401
16411, 110650, 27919, 346, 3267, 250, 1157, 160000, 40.7685926971, -73.97975646
16316, 108584, 30235, 268, 2789, 594, 1214, 160000, 40.7686771485, -73.97983028
30199, 94733, 29198, 223, 4484, 164, 999, 160000, 40.7687081734, -73.9798841642
21965, 96115, 37280, 171, 2997, 223, 1249, 160000, 40.7687616, -73.9799041
22579, 96506, 35699, 151, 3598, 277, 1190, 160000, 40.7688056367, -73.9799205321
5567, 77452, 74140, 1179, 1032, 87, 543, 160000, 40.7688265301, -73.979948528
6080, 80640, 70731, 1092, 914, 121, 422, 160000, 40.7689031, -73.9799569
7905, 58384, 86609, 2814, 933, 439, 2916, 160000, 40.768927465, -73.979959564
18258, 86775, 51024, 273, 2586, 498, 586, 160000, 40.7689511378, -73.9799854002
13378, 83188, 59840, 160, 2497, 272, 665, 160000, 40.7690284, -73.9799706
18745, 75142, 62138, 261, 2586, 280, 848, 160000, 40.7690513689, -73.9799662001
23440, 70091, 61539, 361, 3221, 272, 1076, 160000, 40.769093079, -73.9799816585
23825, 73805, 55758, 2259, 3641, 284, 428, 160000, 40.7691516, -73.979947
13261, 100313, 37184, 1516, 3482, 131, 4113, 160000, 40.7691854895, -73.9799269293
13381, 99946, 37507, 1606, 3257, 124, 4179, 160000, 40.769196673, -73.9799203224
5084, 9340, 139252, 4777, 919, 40, 588, 160000, 40.7692779, -73.9798722
11802, 77517, 64432, 1405, 3009, 101, 1734, 160000, 40.7692890784, -73.9798655781
29289, 79110, 43655, 3091, 3445, 206, 1204, 160000, 40.7693814838, -73.9798108337
23390, 84630, 46018, 2369, 2394, 516, 683, 160000, 40.7694738892, -73.9797560892
30467, 81117, 40868, 2486, 3411, 697, 954, 160000, 40.7695662946, -73.9797013446
16201, 74446, 62922, 1674, 3238, 220, 1299, 160000, 40.7696464086, -73.9796573613
16637, 77375, 60228, 2463, 2249, 136, 912, 160000, 40.7696587, -73.9796466
27125, 71299, 48916, 6353, 5105, 160, 1042, 160000, 40.7697308238, -73.979583468
47374, 70684, 31882, 2278, 7258, 54, 470, 160000, 40.7698152391, -73.9795095746
31103, 83160, 34494, 4136, 6782, 48, 277, 160000, 40.7698996543, -73.9794356811
26043, 85073, 43880, 1441, 3132, 231, 200, 160000, 40.7699840695, -73.9793617875
21078, 85467, 42629, 5224, 5009, 58, 535, 160000, 40.7700684848, -73.9792878938
14606, 87301, 49917, 3346, 3896, 139, 795, 160000, 40.7701527872, -73.9792140987
14377, 87340, 49975, 3368, 4025, 140, 775, 160000, 40.7701529, -73.979214
13869, 88581, 51095, 2820, 2805, 139, 691, 160000, 40.7701590855, -73.9792217766
14606, 87301, 49917, 3346, 3896, 139, 795, 160000, 40.7702372, -73.9791402
13869, 88581, 51095, 2820, 2805, 139, 691, 160000, 40.7702385237, -73.9791388178
26803, 53546, 75422, 598, 2679, 220, 732, 160000, 40.7703179618, -73.979055859
27934, 51668, 76052, 458, 2898, 223, 767, 160000, 40.7703219712, -73.9790577152
18440, 75850, 59753, 1509, 3427, 71, 950, 160000, 40.7703974, -73.9789729
20664, 74628, 58451, 1114, 3810, 108, 1225, 160000, 40.7703990808, -73.9789710102
39806, 65364, 45226, 2292, 6666, 269, 377, 160000, 40.7704761904, -73.9788843052
40171, 64104, 45318, 2855, 7019, 301, 232, 160000, 40.7705101899, -73.9788508909
18794, 76099, 62335, 830, 1425, 119, 398, 160000, 40.7705533, -73.9787976
17671, 76231, 62715, 1260, 1711, 112, 300, 160000, 40.7705841266, -73.978759494
21041, 88496, 44945, 2209, 2208, 36, 1065, 160000, 40.7706580633, -73.9786680971
21691, 88574, 44329, 2933, 1659, 25, 789, 160000, 40.7706714952, -73.9786563999
18886, 84726, 49712, 2961, 2864, 50, 801, 160000, 40.770732, -73.9785767
19076, 84869, 49968, 2728, 2771, 63, 525, 160000, 40.7707431976, -73.97856195
8695, 7813, 128062, 11493, 2678, 992, 267, 160000, 40.7707630828, -73.9785369
22105, 86225, 46661, 1734, 2248, 218, 809, 160000, 40.7708149, -73.9784675
25745, 79071, 47723, 2172, 2772, 797, 1720, 160000, 40.7708341885, -73.9784416668
25412, 75135, 51974, 2957, 3230, 300, 992, 160000, 40.7709052943, -73.9783464334
29425, 68212, 56010, 1559, 3336, 179, 1279, 160000, 40.7709255604, -73.978329205
9630, 83491, 61987, 2238, 1658, 19, 977, 160000, 40.7709764, -73.9782512
8996, 83875, 61370, 2737, 1822, 31, 1169, 160000, 40.7709916279, -73.9782278422
6183, 88027, 60886, 2695, 1141, 60, 1008, 160000, 40.7710576953, -73.9781264794
16783, 88717, 45467, 5686, 2253, 257, 837, 160000, 40.7711237628, -73.9780251164
25120, 75391, 50945, 3441, 3981, 507, 615, 160000, 40.7711898302, -73.9779237533
63603, 64693, 24076, 1969, 4848, 405, 406, 160000, 40.7712558977, -73.9778223901
37781, 94179, 19186, 4111, 3895, 132, 716, 160000, 40.7713219651, -73.9777210269
30285, 113215, 11460, 379, 3987, 217, 457, 160000, 40.7713880326, -73.9776196635
38271, 64167, 55880, 188, 552, 440, 502, 160000, 40.7714070677, -73.9775846112
40110, 63780, 54313, 142, 570, 613, 472, 160000, 40.7714092864, -73.9775738763
36837, 65100, 56454, 116, 577, 345, 571, 160000, 40.7714541, -73.9775183
25803, 109857, 16579, 1772, 5397, 109, 483, 160000, 40.7714763, -73.977487
24996, 110884, 16110, 1792, 5689, 77, 452, 160000, 40.7714815576, -73.9774801843
7409, 2301, 143795, 5395, 606, 14, 480, 160000, 40.7715538288, -73.9773864922
31340, 87405, 35754, 1396, 3484, 437, 184, 160000, 40.771567237, -73.9773460469
31089, 87514, 37132, 506, 3242, 339, 178, 160000, 40.7716261, -73.9772928
48694, 81158, 24267, 619, 4929, 158, 175, 160000, 40.7716507913, -73.9772704647
51774, 86541, 15081, 832, 5467, 187, 118, 160000, 40.7717343457, -73.9771948824
48825, 86646, 16963, 831, 6218, 365, 152, 160000, 40.7717607081, -73.9771633925
64803, 50794, 36183, 2349, 5271, 282, 318, 160000, 40.7718179, -73.9771193
15908, 39572, 101211, 170, 2110, 79, 950, 160000, 40.7718481721, -73.9770959618
40449, 60688, 53270, 1222, 2926, 81, 1364, 160000, 40.771935636, -73.9770285309
36426, 82514, 31926, 3636, 4308, 256, 934, 160000, 40.7720118552, -73.9769663738
39791, 78566, 35108, 1609, 3719, 297, 910, 160000, 40.7720231, -73.9769611
35285, 74577, 43692, 1064, 3497, 189, 1696, 160000, 40.7721072983, -73.9769216273
39320, 78790, 30698, 4216, 6166, 12, 798, 160000, 40.7722027414, -73.9768768808
32246, 50521, 70679, 1325, 4486, 82, 661, 160000, 40.7722981845, -73.9768321341
30494, 59979, 63808, 368, 4440, 208, 703, 160000, 40.7723936276, -73.9767873874
35405, 56923, 61930, 749, 4293, 17, 683, 160000, 40.7724890707, -73.9767426407
25364, 92991, 30736, 815, 9608, 15, 471, 160000, 40.7725845138, -73.9766978938
39005, 77120, 33987, 1465, 7774, 16, 633, 160000, 40.7726799569, -73.976653147
40143, 74918, 34370, 1826, 8059, 10, 674, 160000, 40.7727071386, -73.976638932
30047, 83367, 33968, 2876, 9019, 13, 710, 160000, 40.7727754, -73.9766084
30507, 82444, 34998, 3465, 7840, 15, 731, 160000, 40.7728030655, -73.9765960269
33336, 94894, 18503, 2283, 10311, 4, 669, 160000, 40.7728989924, -73.9765531216
35488, 63198, 47715, 4121, 9111, 57, 310, 160000, 40.7729949193, -73.9765102163
32434, 56713, 64914, 706, 4864, 133, 236, 160000, 40.7730908462, -73.9764673109
55812, 53158, 41087, 1096, 7989, 9, 849, 160000, 40.7731867731, -73.9764244055
57809, 53065, 38537, 839, 8700, 29, 1021, 160000, 40.7732153698, -73.9764246522
22483, 70404, 58828, 887, 4499, 167, 2732, 160000, 40.7732827, -73.9763815
22541, 70505, 59531, 795, 4263, 95, 2270, 160000, 40.7733064861, -73.9763662584
19779, 60626, 74767, 579, 3221, 219, 809, 160000, 40.7733976024, -73.9763078646
11809, 67662, 76215, 853, 1938, 163, 1360, 160000, 40.7734887186, -73.9762494707
14502, 65376, 75922, 513, 2549, 379, 759, 160000, 40.7735798349, -73.9761910767
27528, 53954, 72176, 381, 4963, 135, 863, 160000, 40.7736709512, -73.9761326827
29431, 67073, 57641, 2661, 2073, 164, 957, 160000, 40.7737620675, -73.9760742885
15851, 71335, 69387, 1533, 1322, 159, 413, 160000, 40.7738531837, -73.9760158943
15836, 72300, 68236, 1579, 1552, 138, 359, 160000, 40.7739225778, -73.9759726512
21834, 59722, 73487, 391, 4315, 73, 178, 160000, 40.7739443, -73.9759575
22543, 59691, 72997, 188, 4306, 118, 157, 160000, 40.7740121333, -73.9759101886
18492, 80382, 56121, 1262, 1344, 1849, 550, 160000, 40.7741016889, -73.9758477258
12402, 74645, 68254, 1613, 1909, 135, 1042, 160000, 40.7741912444, -73.9757852629
15191, 79472, 56812, 301, 2039, 335, 5850, 160000, 40.7742757738, -73.9757283448
12189, 83532, 55661, 318, 2204, 237, 5859, 160000, 40.7742808, -73.9757228
18752, 76084, 55814, 423, 2215, 168, 6544, 160000, 40.7742976961, -73.9757360174
16647, 77068, 62646, 372, 1057, 302, 1908, 160000, 40.7743535, -73.9756426
15500, 76120, 64858, 312, 1059, 225, 1926, 160000, 40.7743604221, -73.9756310132
26305, 80127, 45855, 2780, 2694, 26, 2213, 160000, 40.774423148, -73.9755260089
21174, 71655, 63423, 426, 2461, 133, 728, 160000, 40.774485874, -73.9754210045
2457, 50069, 102858, 298, 171, 243, 3904, 160000, 40.7745311565, -73.9753513945
21436, 48045, 85410, 79, 4264, 152, 614, 160000, 40.7745486, -73.975316
23094, 49962, 82869, 73, 3263, 157, 582, 160000, 40.7745720481, -73.9752787554
24117, 63212, 67947, 125, 3745, 218, 636, 160000, 40.7745864, -73.9752393
31973, 63883, 59367, 123, 4064, 196, 394, 160000, 40.7746122967, -73.9751703991
28890, 64212, 62034, 121, 3936, 191, 616, 160000, 40.7746159, -73.9751582
33387, 63501, 57665, 130, 4476, 205, 636, 160000, 40.77462616, -73.9751426987
14941, 100650, 40635, 280, 2042, 7, 1445, 160000, 40.7746491, -73.9750458
20106, 95102, 39793, 348, 3667, 6, 978, 160000, 40.77465638, -73.9750150494
92049, 49855, 11495, 1449, 4791, 17, 344, 160000, 40.7746866, -73.9748874
25405, 36106, 94753, 461, 1937, 417, 921, 160000, 40.7677364104, -73.9786953881
27901, 48084, 79696, 913, 2371, 413, 622, 160000, 40.7678026552, -73.978796544
28924, 46441, 79244, 2246, 2177, 431, 537, 160000, 40.76781338, -73.9788200559
37473, 57840, 56751, 2218, 4258, 349, 1111, 160000, 40.7678689, -73.9788977
37516, 57146, 59124, 1365, 3396, 224, 1229, 160000, 40.7678829114, -73.9789172905
24115, 62668, 68218, 690, 3224, 209, 876, 160000, 40.7679524429, -73.9790145251
20420, 62111, 73751, 371, 2575, 125, 647, 160000, 40.7680219743, -73.9791117599
25000, 73135, 58194, 527, 1967, 347, 830, 160000, 40.7680915057, -73.9792089948
22754, 62928, 68961, 675, 3506, 131, 1045, 160000, 40.7681610371, -73.9793062298
16367, 62323, 74280, 1257, 4645, 274, 854, 160000, 40.7682305686, -73.9794034648
23997, 55968, 73060, 950, 4793, 351, 881, 160000, 40.7682548913, -73.9794611811
14994, 72938, 66061, 1658, 2888, 400, 1061, 160000, 40.7683001, -73.9795007
25149, 57945, 70638, 919, 4363, 359, 627, 160000, 40.7683393427, -73.9795350007
30024, 54356, 69752, 501, 4428, 490, 449, 160000, 40.7684237942, -73.9796088204
32163, 43795, 76228, 1014, 5961, 439, 400, 160000, 40.7685082456, -73.9796826401
29543, 61154, 64320, 402, 3709, 230, 642, 160000, 40.7685926971, -73.97975646
36627, 53091, 63163, 619, 5473, 138, 889, 160000, 40.7686771485, -73.97983028
38803, 40533, 73137, 1233, 5625, 360, 309, 160000, 40.7687081734, -73.9798841642
40243, 41568, 70173, 892, 6303, 443, 378, 160000, 40.7687616, -73.9799041
45911, 36082, 70223, 512, 6552, 330, 390, 160000, 40.7688056367, -73.9799205321
24787, 59761, 70242, 1944, 2180, 155, 931, 160000, 40.7688265301, -73.979948528
21332, 62877, 69971, 2195, 2480, 121, 1024, 160000, 40.7689031, -73.9799569
11760, 68015, 68112, 2620, 3302, 95, 6096, 160000, 40.768927465, -73.979959564
24278, 69354, 62581, 742, 2435, 137, 473, 160000, 40.7689511378, -73.9799854002
22628, 71222, 63227, 492, 1927, 128, 376, 160000, 40.7690284, -73.9799706
32577, 72652, 50975, 483, 2598, 94, 621, 160000, 40.7690513689, -73.9799662001
27928, 77926, 51388, 298, 1461, 95, 904, 160000, 40.769093079, -73.9799816585
13563, 60597, 82063, 430, 2747, 127, 473, 160000, 40.7691516, -73.979947
19412, 61292, 69113, 2670, 5933, 100, 1480, 160000, 40.7691854895, -73.9799269293
19495, 61314, 69182, 2520, 5752, 104, 1633, 160000, 40.769196673, -73.9799203224
9187, 26278, 112307, 7912, 1289, 534, 2493, 160000, 40.7692779, -73.9798722
18966, 50778, 85090, 1372, 1863, 61, 1870, 160000, 40.7692890784, -73.9798655781
20324, 76828, 53929, 2087, 3015, 101, 3716, 160000, 40.7693814838, -73.9798108337
18316, 58088, 77053, 2294, 1695, 175, 2379, 160000, 40.7694738892, -73.9797560892
16546, 53318, 75928, 7416, 4595, 105, 2092, 160000, 40.7695662946, -73.9797013446
19394, 51992, 80414, 5257, 1476, 105, 1362, 160000, 40.7696464086, -73.9796573613
17286, 52335, 81935, 5062, 1630, 46, 1706, 160000, 40.7696587, -73.9796466
35156, 70644, 40674, 7193, 4839, 60, 1434, 160000, 40.7697308238, -73.979583468
20630, 64087, 66985, 2890, 4149, 34, 1225, 160000, 40.7698152391, -73.9795095746
49781, 37416, 65315, 3785, 2744, 163, 796, 160000, 40.7698996543, -73.9794356811
60284, 43899, 47354, 3134, 4263, 198, 868, 160000, 40.7699840695, -73.9793617875
51013, 59006, 24008, 13985, 11321, 147, 520, 160000, 40.7700684848, -73.9792878938
19135, 58545, 65055, 9924, 6821, 155, 365, 160000, 40.7701527872, -73.9792140987
19281, 58295, 65102, 9934, 6883, 151, 354, 160000, 40.7701529, -73.979214
17965, 58669, 66959, 8370, 7661, 81, 295, 160000, 40.7701590855, -73.9792217766
19135, 58545, 65055, 9924, 6821, 155, 365, 160000, 40.7702372, -73.9791402
17965, 58669, 66959, 8370, 7661, 81, 295, 160000, 40.7702385237, -73.9791388178
14179, 68459, 73111, 699, 2530, 125, 897, 160000, 40.7703179618, -73.979055859
14328, 67665, 73976, 859, 2217, 109, 846, 160000, 40.7703219712, -73.9790577152
14342, 78733, 60707, 1844, 2144, 64, 2166, 160000, 40.7703974, -73.9789729
14282, 80752, 59007, 1056, 2314, 60, 2529, 160000, 40.7703990808, -73.9789710102
50989, 50765, 48081, 5393, 3356, 104, 1312, 160000, 40.7704761904, -73.9788843052
49140, 51461, 48945, 6023, 3092, 185, 1154, 160000, 40.7705101899, -73.9788508909
22654, 42556, 87460, 2521, 3615, 199, 995, 160000, 40.7705533, -73.9787976
23825, 42420, 88288, 1439, 3195, 281, 552, 160000, 40.7705841266, -73.978759494
10947, 47210, 91110, 6279, 3374, 107, 973, 160000, 40.7706580633, -73.9786680971
11338, 46065, 91993, 6455, 3243, 88, 818, 160000, 40.7706714952, -73.9786563999
11008, 46371, 98328, 1388, 2224, 57, 624, 160000, 40.770732, -73.9785767
11153, 45652, 99005, 1487, 2018, 71, 614, 160000, 40.7707431976, -73.97856195
30306, 41216, 73685, 10610, 3400, 481, 302, 160000, 40.7707630828, -73.9785369
29796, 47523, 78149, 305, 3760, 216, 251, 160000, 40.7708149, -73.9784675
22839, 74177, 53391, 2435, 5582, 488, 1088, 160000, 40.7708341885, -73.9784416668
18211, 65568, 69516, 1310, 3471, 262, 1662, 160000, 40.7709052943, -73.9783464334
16392, 67432, 70966, 828, 3506, 243, 633, 160000, 40.7709255604, -73.978329205
8716, 58086, 89373, 528, 884, 141, 2272, 160000, 40.7709764, -73.9782512
8986, 60270, 87365, 680, 1095, 133, 1471, 160000, 40.7709916279, -73.9782278422
16327, 70788, 66645, 1701, 3025, 84, 1430, 160000, 40.7710576953, -73.9781264794
10722, 59297, 84323, 3382, 1647, 132, 497, 160000, 40.7711237628, -73.9780251164
37639, 46340, 68218, 1269, 3609, 2663, 262, 160000, 40.7711898302, -73.9779237533
48901, 60785, 41808, 2323, 5393, 228, 562, 160000, 40.7712558977, -73.9778223901
40932, 57454, 53536, 2794, 3976, 784, 524, 160000, 40.7713219651, -73.9777210269
57503, 62606, 32464, 2579, 4443, 147, 258, 160000, 40.7713880326, -73.9776196635
31393, 40136, 72118, 12022, 2224, 436, 1671, 160000, 40.7714070677, -73.9775846112
31140, 39420, 71804, 13505, 1908, 709, 1514, 160000, 40.7714092864, -73.9775738763
32086, 41684, 70953, 11500, 1767, 425, 1585, 160000, 40.7714541, -73.9775183
49802, 42373, 61202, 2590, 3002, 236, 795, 160000, 40.7714763, -73.977487
49813, 42858, 59474, 2759, 3600, 357, 1139, 160000, 40.7714815576, -73.9774801843
9462, 4150, 139837, 5565, 743, 22, 221, 160000, 40.7715538288, -73.9773864922
37332, 43697, 72122, 1203, 2802, 1833, 1011, 160000, 40.771567237, -73.9773460469
58691, 40834, 55572, 2259, 2031, 258, 355, 160000, 40.7716261, -73.9772928
36743, 30163, 87698, 543, 4143, 347, 363, 160000, 40.7716507913, -73.9772704647
21399, 44251, 90180, 490, 2561, 102, 1017, 160000, 40.7717343457, -73.9771948824
23132, 45659, 86744, 776, 2643, 118, 928, 160000, 40.7717607081, -73.9771633925
38545, 58459, 56060, 885, 4619, 307, 1125, 160000, 40.7718179, -73.9771193
7502, 46058, 102777, 760, 1226, 255, 1422, 160000, 40.7718481721, -73.9770959618
25296, 59713, 70952, 885, 1998, 70, 1086, 160000, 40.771935636, -73.9770285309
56951, 55618, 39262, 2556, 3853, 376, 1384, 160000, 40.7720118552, -73.9769663738
56755, 55394, 40130, 1951, 4317, 338, 1115, 160000, 40.7720231, -73.9769611
35123, 52093, 65633, 1082, 4898, 322, 849, 160000, 40.7721072983, -73.9769216273
35183, 49270, 69583, 1449, 3866, 286, 363, 160000, 40.7722027414, -73.9768768808
45163, 27025, 83175, 423, 3311, 729, 174, 160000, 40.7722981845, -73.9768321341
53115, 25030, 76636, 276, 3938, 764, 241, 160000, 40.7723936276, -73.9767873874
51791, 33049, 67715, 517, 6231, 403, 294, 160000, 40.7724890707, -73.9767426407
68896, 44346, 40256, 1149, 4869, 34, 450, 160000, 40.7725845138, -73.9766978938
58149, 33716, 62648, 1013, 3422, 276, 776, 160000, 40.7726799569, -73.976653147
57434, 33763, 62801, 908, 4273, 206, 615, 160000, 40.7727071386, -73.976638932
63000, 47756, 41695, 3030, 3687, 130, 702, 160000, 40.7727754, -73.9766084
62573, 48336, 40706, 3205, 3698, 190, 1292, 160000, 40.7728030655, -73.9765960269
53065, 43549, 54141, 1073, 6305, 171, 1696, 160000, 40.7728989924, -73.9765531216
43123, 58160, 54277, 1302, 2432, 173, 533, 160000, 40.7729949193, -73.9765102163
31050, 58531, 64012, 721, 4752, 694, 240, 160000, 40.7730908462, -73.9764673109
31235, 52739, 66396, 563, 6971, 266, 1830, 160000, 40.7731867731, -73.9764244055
31861, 51903, 67832, 657, 6415, 427, 905, 160000, 40.7732153698, -73.9764246522
25687, 59475, 67697, 990, 3529, 1930, 692, 160000, 40.7732827, -73.9763815
30422, 56507, 66815, 1014, 3442, 1418, 382, 160000, 40.7733064861, -73.9763662584
20185, 56088, 79386, 412, 3445, 219, 265, 160000, 40.7733976024, -73.9763078646
24941, 55517, 73701, 622, 4604, 267, 348, 160000, 40.7734887186, -73.9762494707
18929, 65390, 69804, 793, 3549, 1141, 394, 160000, 40.7735798349, -73.9761910767
27575, 52360, 73504, 575, 4886, 872, 228, 160000, 40.7736709512, -73.9761326827
8452, 51463, 96030, 428, 2033, 120, 1474, 160000, 40.7737620675, -73.9760742885
20670, 59613, 69222, 4340, 5120, 149, 886, 160000, 40.7738531837, -73.9760158943
20054, 59385, 69924, 3900, 5455, 188, 1094, 160000, 40.7739225778, -73.9759726512
46170, 33629, 73947, 438, 5355, 316, 145, 160000, 40.7739443, -73.9759575
46096, 33970, 73520, 387, 5486, 353, 188, 160000, 40.7740121333, -73.9759101886
30898, 55474, 65870, 1732, 4221, 450, 1355, 160000, 40.7741016889, -73.9758477258
12034, 70652, 72883, 951, 2459, 256, 765, 160000, 40.7741912444, -73.9757852629
12257, 71355, 71058, 659, 2588, 1446, 637, 160000, 40.7742757738, -73.9757283448
12424, 71240, 70886, 636, 2564, 1348, 902, 160000, 40.7742808, -73.9757228
11973, 70921, 73190, 324, 2163, 809, 620, 160000, 40.7742976961, -73.9757360174
20107, 60704, 73514, 1271, 2992, 515, 897, 160000, 40.7743535, -73.9756426
23519, 59754, 70899, 1595, 2960, 555, 718, 160000, 40.7743604221, -73.9756310132
39598, 60123, 41958, 13255, 4091, 192, 783, 160000, 40.774423148, -73.9755260089
59267, 47654, 41545, 6331, 4542, 144, 517, 160000, 40.774485874, -73.9754210045
5683, 50124, 98000, 2113, 924, 388, 2768, 160000, 40.7745311565, -73.9753513945
19132, 51140, 83736, 264, 4894, 167, 667, 160000, 40.7745486, -73.975316
24920, 41396, 87853, 307, 4774, 171, 579, 160000, 40.7745720481, -73.9752787554
18371, 54582, 81792, 338, 4265, 263, 389, 160000, 40.7745864, -73.9752393
21739, 48175, 84482, 355, 4458, 354, 437, 160000, 40.7746122967, -73.9751703991
21073, 51095, 82505, 309, 4105, 495, 418, 160000, 40.7746159, -73.9751582
24412, 44397, 85534, 418, 4268, 497, 474, 160000, 40.77462616, -73.9751426987
51943, 67093, 30370, 1661, 7940, 295, 698, 160000, 40.7746491, -73.9750458
34205, 63248, 54684, 1429, 5227, 251, 956, 160000, 40.77465638, -73.9750150494
23191, 62953, 67843, 555, 4495, 288, 675, 160000, 40.7746866, -73.9748874
29713, 41711, 84599, 532, 2378, 318, 749, 160000, 40.773795, -73.972289
5479, 58208, 93111, 370, 1250, 435, 1147, 160000, 40.7738814, -73.9723524
5589, 55236, 95763, 385, 1237, 457, 1333, 160000, 40.7738835296, -73.9723539627
17465, 86007, 49579, 1655, 2971, 472, 1851, 160000, 40.7739572891, -73.9724409673
36561, 71817, 42412, 3848, 3517, 515, 1330, 160000, 40.7740331783, -73.9725295346
41114, 52739, 58066, 3807, 2740, 332, 1202, 160000, 40.7740909, -73.9725969
28985, 57047, 67307, 1049, 3380, 1269, 963, 160000, 40.7741090674, -73.9726181021
46554, 61601, 43199, 2773, 3938, 535, 1400, 160000, 40.7741921717, -73.9725986528
13239, 63981, 76184, 712, 2645, 708, 2531, 160000, 40.7742253834, -73.9737583104
55206, 47083, 51918, 905, 3770, 577, 541, 160000, 40.7742651417, -73.9736353052
25200, 71866, 54133, 4686, 2693, 305, 1117, 160000, 40.7742934434, -73.9726004055
12904, 53713, 90038, 377, 1651, 350, 967, 160000, 40.7742993449, -73.9735512279
27567, 57393, 71919, 281, 673, 1278, 889, 160000, 40.7743049, -73.9735123
37709, 65805, 51741, 243, 2802, 864, 836, 160000, 40.774309082, -73.9732263759
14309, 92322, 47283, 664, 3988, 292, 1142, 160000, 40.7743164532, -73.973433639
14303, 92039, 47375, 596, 3993, 267, 1427, 160000, 40.7743181, -73.9734198
18341, 84602, 52016, 748, 2406, 488, 1399, 160000, 40.7743321766, -73.9733015195
38335, 40464, 76654, 268, 3057, 558, 664, 160000, 40.7743479, -73.9731694
36262, 52601, 66068, 265, 3686, 387, 731, 160000, 40.7743768214, -73.9731269507
2248, 75163, 75666, 2350, 1102, 162, 3309, 160000, 40.7743947152, -73.9726021583
33043, 31151, 89582, 1803, 3579, 38, 804, 160000, 40.7744431986, -73.9727360456
48601, 40534, 66315, 174, 3609, 232, 535, 160000, 40.7744445607, -73.9730275254
28767, 41020, 81077, 2814, 4961, 86, 1275, 160000, 40.7744447, -73.972719
37366, 30434, 88162, 578, 947, 862, 1651, 160000, 40.7744549, -73.9726032
33741, 61341, 50329, 3222, 9760, 172, 1435, 160000, 40.774465, -73.9728324
44013, 31982, 79517, 1372, 2258, 109, 749, 160000, 40.7744679992, -73.9728491543
29230, 77665, 43358, 1824, 5008, 321, 2594, 160000, 40.7744959869, -73.9726039111
43777, 47388, 64331, 168, 3598, 104, 634, 160000, 40.7745123, -73.9729281
39013, 37794, 73641, 5165, 3605, 65, 717, 160000, 40.7745203554, -73.9729443981
91991, 49328, 12209, 1282, 4868, 22, 300, 160000, 40.7746956763, -73.9748396936
49155, 83805, 14880, 3932, 7580, 14, 634, 160000, 40.7747270881, -73.9747125468
