40.7246727542,-73.9874376215,"[6883, 4347, 6526, 4138, 5539, 8829, 7113, 2772, 3752, 49, 5706, 1633, 837, 590, 857, 18, 3285, 245, 973, 9, 247, 1481, 1359, 942, 1402, 3103, 3061, 4675, 6198, 1427, 8751, 13604, 15442, 6328, 7152, 7551, 5690, 632, 809, 0, 1011, 351, 241, 57, 124, 4, 254, 21, 75, 1, 13, 27, 78, 58, 177, 625, 270, 382, 1165, 1111]"
40.7247615084,-73.987373243,"[6665, 5204, 5749, 4553, 6824, 9359, 8815, 3926, 4267, 60, 4348, 2501, 1380, 578, 1381, 22, 3645, 241, 825, 5, 310, 828, 1093, 896, 1436, 3291, 3854, 2913, 2521, 1154, 11302, 12213, 10595, 15014, 7976, 4519, 3354, 361, 366, 0, 808, 134, 148, 23, 93, 0, 180, 12, 25, 0, 4, 35, 74, 24, 219, 927, 450, 704, 901, 895]"
40.7248502626,-73.9873088643,"[8022, 7165, 9053, 6694, 7672, 5524, 7754, 2490, 6433, 137, 5801, 2507, 2210, 676, 1517, 39, 2664, 264, 1217, 15, 475, 2017, 1391, 843, 1738, 2699, 824, 3474, 2192, 141, 5643, 11928, 15772, 7175, 8443, 6643, 4098, 1116, 618, 0, 437, 41, 50, 7, 69, 0, 275, 9, 26, 0, 7, 46, 123, 65, 250, 895, 438, 570, 963, 645]"
40.7249390168,-73.9872444856,"[9553, 7440, 9651, 7302, 6586, 2623, 5419, 2152, 5559, 328, 4158, 2084, 1440, 612, 1463, 115, 2241, 370, 1138, 40, 791, 1244, 1461, 1205, 1678, 1384, 2499, 3929, 2500, 293, 7759, 13147, 18173, 6366, 7002, 5619, 4525, 645, 1592, 276, 889, 220, 139, 23, 99, 12, 316, 13, 45, 4, 17, 69, 153, 76, 244, 784, 711, 725, 1778, 1321]"
40.725027771,-73.9871801068,"[19181, 11164, 8153, 4398, 4569, 1539, 4527, 1118, 2730, 400, 4422, 1349, 825, 566, 1023, 59, 3269, 361, 1048, 25, 500, 1191, 1293, 1076, 2182, 6472, 2245, 3100, 2740, 426, 5055, 6003, 12052, 5492, 9959, 2639, 7022, 1018, 1089, 245, 3008, 370, 339, 62, 267, 17, 626, 45, 140, 9, 98, 108, 294, 255, 577, 1768, 1717, 1517, 3021, 3237]"
40.7251165253,-73.9871157279,"[13307, 7480, 6163, 4028, 4359, 1772, 5086, 2265, 4086, 181, 5379, 3356, 1986, 1618, 2143, 120, 2869, 656, 1234, 26, 632, 1456, 1623, 1017, 1052, 3083, 2805, 3580, 3242, 701, 9846, 13491, 13210, 9284, 6646, 2925, 3075, 806, 1145, 417, 1248, 263, 203, 52, 253, 4, 640, 54, 146, 3, 40, 67, 221, 96, 284, 1040, 923, 933, 2334, 3046]"
40.725203,-73.987053,"[11833, 8615, 8130, 4944, 4308, 1590, 6180, 1006, 5410, 19, 4034, 3664, 2367, 768, 1548, 51, 2256, 272, 759, 15, 166, 892, 1608, 444, 926, 2827, 1314, 2883, 1238, 213, 5561, 8129, 12316, 10212, 13926, 8875, 6483, 2049, 1441, 100, 1328, 299, 199, 48, 187, 19, 491, 34, 76, 5, 29, 84, 211, 102, 376, 1317, 732, 931, 2157, 2003]"
40.7252052795,-73.9870513489,"[11855, 8590, 7682, 5017, 4430, 1692, 6194, 1079, 5443, 16, 3906, 3743, 2327, 759, 1420, 57, 2188, 342, 751, 17, 160, 887, 1636, 465, 952, 2790, 1397, 2861, 1106, 238, 5247, 8256, 12064, 9821, 14742, 8953, 6363, 2345, 1379, 77, 1285, 311, 220, 46, 150, 26, 434, 30, 53, 8, 27, 89, 204, 98, 371, 1349, 766, 933, 2212, 2141]"
40.7252917611,-73.9869886375,"[10835, 8103, 8408, 6048, 5638, 2426, 4904, 1242, 3473, 4, 4282, 2678, 1654, 373, 843, 16, 1694, 153, 402, 15, 278, 424, 511, 449, 1675, 2854, 758, 2654, 2090, 393, 5543, 10752, 12927, 10265, 14981, 6487, 10458, 1287, 1312, 37, 2137, 527, 172, 17, 135, 11, 417, 33, 65, 3, 19, 86, 176, 194, 435, 1109, 806, 768, 1762, 1802]"
40.7253805222,-73.986924275,"[11088, 9104, 9573, 8267, 7281, 2280, 4553, 1043, 3515, 17, 4771, 2683, 1497, 790, 1545, 76, 2685, 255, 725, 21, 294, 838, 740, 732, 1463, 2537, 2460, 4349, 4380, 495, 6940, 11092, 12939, 4586, 13008, 2855, 6510, 1428, 1439, 1, 765, 207, 147, 37, 111, 4, 289, 24, 54, 7, 22, 62, 120, 106, 340, 786, 1264, 876, 1886, 2038]"
