37384,67289,37352,8520,8341,7,1107,160000,40.8228341425,-73.9575378212
47011,73069,18543,17606,3142,133,496,160000,40.8228367118,-73.9571764498
34093,51544,55449,7613,9812,59,1430,160000,40.8228434,-73.9577821
36239,66660,40052,8361,6679,13,1996,160000,40.8228677,-73.9576641
34093,51544,55449,7613,9812,59,1430,160000,40.8228699946,-73.9576529577
46292,75726,20138,14867,2557,105,315,160000,40.8228707,-73.9571351
50728,38806,58301,4167,5138,1,2859,160000,40.8228742656,-73.9577571754
40309,48101,55706,2639,11556,34,1655,160000,40.8229112236,-73.9570857994
33603,52330,58271,4333,10600,10,853,160000,40.822951693,-73.9570547415
18933,85397,42672,1726,9680,1,1591,160000,40.823032686,-73.9569743829
69537,56450,18620,4193,8940,50,2210,160000,40.823113679,-73.9568940242
44212,37964,68552,1519,5186,37,2530,160000,40.8231946721,-73.9568136654
64545,29975,55160,1592,5968,35,2725,160000,40.8232756651,-73.9567333065
64545,29975,55160,1592,5968,35,2725,160000,40.8233566581,-73.9566529475
74122,32885,38586,3234,9308,24,1841,160000,40.8234376511,-73.9565725884
73515,29755,39217,3573,11194,47,2699,160000,40.8235186441,-73.9564922292
73515,29755,39217,3573,11194,47,2699,160000,40.8235996371,-73.95641187
75639,32375,36912,3341,9871,10,1852,160000,40.8236806302,-73.9563315106
75639,32375,36912,3341,9871,10,1852,160000,40.8237616232,-73.9562511511
76001,25652,43547,3910,9232,26,1632,160000,40.8238426162,-73.9561707915
73862,28021,46480,3608,6518,9,1502,160000,40.8239236092,-73.9560904318
74131,28328,45691,3752,5992,54,2052,160000,40.8239712,-73.9560432
73862,28021,46480,3608,6518,9,1502,160000,40.8240046022,-73.956010072
50769,41612,55762,2390,6999,33,2435,160000,40.82405129,-73.9559612749
40363,45626,60644,4125,6317,12,2913,160000,40.8241313801,-73.9558793498
40363,45626,60644,4125,6317,12,2913,160000,40.8242114701,-73.9557974245
41951,49268,54829,4218,7614,10,2110,160000,40.8242915602,-73.9557154992
42506,48135,53924,4345,6564,28,4498,160000,40.8243716502,-73.9556335737
42506,48135,53924,4345,6564,28,4498,160000,40.8244517403,-73.9555516482
41670,51946,51610,4719,7155,0,2900,160000,40.8245318303,-73.9554697226
67540,61461,19251,641,10608,71,428,160000,40.8246119203,-73.9553877968
81305,43011,25557,419,5027,38,4643,160000,40.8246920104,-73.955305871
81794,50119,17564,709,6626,18,3170,160000,40.8247721004,-73.955223945
89907,56064,6531,154,6878,29,437,160000,40.8248521905,-73.955142019
87450,49957,8648,85,13189,21,650,160000,40.8249322805,-73.9550600928
87450,49957,8648,85,13189,21,650,160000,40.8250123706,-73.9549781666
79707,59957,7193,228,11927,0,988,160000,40.8250924606,-73.9548962403
81947,48483,11368,575,16546,4,1077,160000,40.8251725506,-73.9548143138
78245,58100,9476,437,12090,10,1642,160000,40.8252526407,-73.9547323873
74898,62801,6800,236,13523,6,1736,160000,40.8253327307,-73.9546504607
65131,65743,13268,335,12862,8,2653,160000,40.8254128208,-73.9545685339
50395,66836,31128,750,7073,21,3797,160000,40.8254929108,-73.9544866071
31570,68007,46198,1600,7891,27,4707,160000,40.8255730009,-73.9544046802
28854,66103,48997,972,9646,16,5412,160000,40.8256318,-73.9543445
31570,68007,46198,1600,7891,27,4707,160000,40.8256530909,-73.9543227531
23821,63384,58733,1047,4653,5,8357,160000,40.8257156258,-73.9542693826
159931,0,0,0,69,0,0,160000,40.8257994516,-73.9541942651
159931,0,0,0,69,0,0,160000,40.8258832774,-73.9541191475
159931,0,0,0,69,0,0,160000,40.8259671032,-73.9540440298
159931,0,0,0,69,0,0,160000,40.826050929,-73.953968912
159931,0,0,0,69,0,0,160000,40.8261347548,-73.9538937941
159931,0,0,0,69,0,0,160000,40.8262185806,-73.9538186761
159931,0,0,0,69,0,0,160000,40.8263024064,-73.953743558
