65348,46007,39797,681,1876,7,6284,160000,40.8242839434,-73.9421549208
59920,30540,56440,819,3436,18,8827,160000,40.8243724869,-73.9420899416
55289,64578,33133,466,2629,4,3901,160000,40.8244610303,-73.9420249623
70103,57575,24278,1086,5420,38,1500,160000,40.8245495738,-73.9419599828
69844,57728,24049,1163,5565,18,1633,160000,40.824555,-73.941956
52826,31029,64193,740,3796,3,7413,160000,40.8246381172,-73.9418950033
52475,31255,64543,795,3872,3,7057,160000,40.8246435005,-73.9418909183
49404,27893,65317,1197,5907,34,10248,160000,40.8247320009,-73.9418258365
42369,60688,47875,697,5896,4,2471,160000,40.8248205014,-73.9417607546
48510,53660,47605,455,6116,32,3622,160000,40.8249090018,-73.9416956726
40095,61847,46799,1249,5268,14,4728,160000,40.8249975023,-73.9416305905
44851,63108,40785,1510,5096,2,4648,160000,40.8250860027,-73.9415655084
42406,57688,47499,1396,4986,44,5981,160000,40.825171,-73.941503
41705,58098,47845,1263,5442,35,5612,160000,40.8251745032,-73.9415004262
45568,58781,44745,1633,4814,15,4444,160000,40.8252173,-73.9414692
45523,58611,44771,1692,4973,19,4411,160000,40.825259653,-73.9414382813
57642,51749,38833,989,6809,70,3908,160000,40.8253059569,-73.9414044904
48361,46356,51865,1469,5922,57,5970,160000,40.8253946137,-73.9413397808
52968,60536,31749,2817,10212,34,1684,160000,40.8254832706,-73.9412750711
47988,36176,63694,1059,4783,25,6275,160000,40.8255719274,-73.9412103612
51759,42910,52955,966,5261,100,6049,160000,40.8256605843,-73.9411456513
49683,33919,63874,2209,6564,38,3713,160000,40.8257492411,-73.9410809413
49458,34268,64062,2278,6374,43,3517,160000,40.825793,-73.941049
51717,46324,48317,1976,5935,22,5709,160000,40.825837898,-73.9410162313
52093,45963,48644,1760,5989,20,5531,160000,40.8258816249,-73.9409842136
53342,48892,44081,2117,5294,99,6175,160000,40.8259702499,-73.9409194271
53342,48892,44081,2117,5294,99,6175,160000,40.8260588748,-73.9408546405
56078,51870,39600,1226,7706,22,3498,160000,40.8260841,-73.9408362
56020,51658,39856,1236,7754,17,3459,160000,40.8261474998,-73.9407898539
58881,48925,38436,1127,7461,44,5126,160000,40.8261727219,-73.9407714061
56036,46628,44959,1487,7981,41,2868,160000,40.8262613438,-73.9407066121
45123,66398,33563,1187,9372,129,4228,160000,40.8263499657,-73.940641818
48408,61740,33670,2101,11102,149,2830,160000,40.826414,-73.940595
38209,68345,35490,1229,11505,34,5188,160000,40.8264385877,-73.9405770238
38567,68391,35720,1514,10883,45,4880,160000,40.826502711,-73.940530419
42055,68368,33882,2365,11003,175,2152,160000,40.826591422,-73.9404658379
51177,64448,26726,2245,14610,50,744,160000,40.826680133,-73.9404012567
54200,54066,36611,1647,8304,243,4929,160000,40.826768844,-73.9403366755
54091,50910,38057,2607,9605,380,4350,160000,40.826857555,-73.9402720941
45111,57416,40556,3510,9264,89,4054,160000,40.826946266,-73.9402075127
49129,57754,35692,1969,12102,56,3298,160000,40.827034977,-73.9401429312
49478,57761,35912,1832,11988,65,2964,160000,40.827039,-73.94014
57882,63498,25671,1551,8838,24,2536,160000,40.827123688,-73.9400783496
58185,63633,25514,1520,8600,25,2523,160000,40.8271277068,-73.9400754083
56129,63971,23274,1077,13298,67,2184,160000,40.8272164136,-73.9400108165
50681,65598,28551,1063,11226,272,2609,160000,40.8273051203,-73.9399462246
48593,60902,38072,1331,7831,466,2805,160000,40.8273938271,-73.9398816326
53844,60051,33436,1005,8724,18,2922,160000,40.8274825339,-73.9398170405
53852,58495,32599,1178,9340,42,4494,160000,40.8275712407,-73.9397524484
47758,59123,33697,2605,11996,52,4769,160000,40.827657,-73.93969
47420,59939,34207,3200,11418,76,3740,160000,40.8276599475,-73.9396878561
52711,69934,23067,1049,8621,74,4544,160000,40.8277467327,-73.939627932
46996,64594,36032,1520,9197,15,1646,160000,40.8278364654,-73.9395658638
51785,74599,21949,1791,8108,29,1739,160000,40.8279261981,-73.9395037956
45660,77193,26047,1332,7270,13,2485,160000,40.8280159308,-73.9394417273
51743,57252,37114,1501,8422,25,3943,160000,40.8281056635,-73.939379659
50156,44385,49362,2069,7063,80,6885,160000,40.8281953962,-73.9393175905
60583,38783,44358,3139,7813,32,5292,160000,40.8282851289,-73.9392555219
55044,42833,45458,3536,6688,35,6406,160000,40.828296,-73.939248
58968,48721,40107,1217,6119,87,4781,160000,40.8283748616,-73.9391934533
54901,55901,37525,1301,6144,55,4173,160000,40.8283925783,-73.9392076895
52806,67948,31287,1307,5059,70,1523,160000,40.8284891565,-73.9391673788
60778,65652,25154,1964,5139,70,1243,160000,40.8285857348,-73.9391270682
59054,62597,30330,2344,4386,14,1275,160000,40.828682313,-73.9390867575
59105,64224,26587,3172,4998,31,1883,160000,40.8287788913,-73.9390464467
57724,60971,32567,1224,6440,5,1069,160000,40.8288754696,-73.9390061358
67744,61142,21127,1053,6784,15,2135,160000,40.8289720478,-73.9389658249
66090,60604,21687,1147,7826,17,2629,160000,40.828986,-73.93896
69704,60813,13359,2028,12002,37,2057,160000,40.8290686261,-73.938925514
69961,60577,15224,1452,10848,46,1892,160000,40.8290834494,-73.938923534
61249,58840,27916,1742,7056,36,3161,160000,40.8291808987,-73.9388870679
63949,60178,26932,642,6130,70,2099,160000,40.8292783481,-73.9388506018
58270,65042,29357,668,4569,18,2076,160000,40.8293757974,-73.9388141356
51436,64627,36051,978,5667,38,1203,160000,40.8294732468,-73.9387776694
63855,62191,22502,908,9260,45,1239,160000,40.8295706961,-73.9387412031
45661,81897,22665,1193,5723,21,2840,160000,40.829649,-73.9387119
45976,80943,22970,1085,5731,22,3273,160000,40.8296681455,-73.9387047368
48879,57168,34141,11265,6500,7,2040,160000,40.8297465155,-73.9386757438
61426,40487,48020,969,2913,17,6168,160000,42.373386,-71.119778
59558,27561,63790,909,5249,212,2721,160000,40.7035038362,-74.0114910005
24594,32226,96506,629,3322,17,2706,160000,40.7035250575,-74.0116216337
54059,20036,80617,386,3367,69,1466,160000,40.7035462787,-74.0117522668
50087,20054,83254,629,4153,178,1645,160000,40.7035657651,-74.0117783337
80824,12386,59644,337,5948,6,855,160000,40.7035675,-74.0118829
77333,11412,64598,350,5739,160,408,160000,40.7035679886,-74.0119119003
84709,16098,47772,950,5261,47,5163,160000,40.7035702121,-74.0120454669
73034,42784,31889,713,7803,7,3770,160000,40.7035724356,-74.0121790336
58928,66427,22484,2616,7787,45,1713,160000,40.7035746591,-74.0123126002
52798,36633,61222,1252,6576,15,1504,160000,40.7035768826,-74.0124461668
21799,59605,64712,3001,6745,118,4020,160000,40.703579106,-74.0125797334
13210,49440,84059,5308,4301,157,3525,160000,40.7035813295,-74.0127133001
45003,46927,56604,2775,4796,160,3735,160000,40.703583553,-74.0128468667
51328,59376,36622,1746,7592,12,3324,160000,40.7035857765,-74.0129804334
9049,120971,19650,473,3069,26,6762,160000,40.7035878058,-74.0130879076
21948,46811,79540,2004,4799,37,4861,160000,40.7035884554,-74.0132026715
22933,43848,80453,2120,5211,48,5387,160000,40.7035888,-74.0132215
8490,120131,19718,485,3151,29,7996,160000,40.703588,-74.013114
20075,63194,60458,1691,6995,15,7572,160000,40.7035909381,-74.0133362302
11073,53194,85658,790,1827,77,7381,160000,40.7035934208,-74.0134697889
15526,49198,79094,2763,3870,17,9532,160000,40.7035959036,-74.0136033476
4379,53824,87423,1172,1943,8,11251,160000,40.7035983863,-74.0137369063
6399,50805,88350,3323,1309,35,9779,160000,40.703600869,-74.0138704651
5817,48199,88308,6670,1924,19,9063,160000,40.7036033518,-74.0140040238
6678,67901,67098,6667,2077,13,9566,160000,40.7036058345,-74.0141375825
5975,83336,50171,10507,3357,36,6618,160000,40.7036083173,-74.0142711413
49960,60394,36603,2507,9867,112,557,160000,40.7036108,-74.0144047
40014,54326,43632,2429,6930,28,12641,160000,40.7035038362,-74.0114910005
44240,41190,67076,1123,4094,28,2249,160000,40.7035250575,-74.0116216337
40066,59707,44172,5678,6899,307,3171,160000,40.7035462787,-74.0117522668
30395,64497,47233,4491,9628,434,3322,160000,40.7035657651,-74.0117783337
57129,53374,34583,4802,7912,208,1992,160000,40.7035675,-74.0118829
49902,61218,33222,6231,6303,204,2920,160000,40.7035679886,-74.0119119003
68060,43269,32315,2348,10470,141,3397,160000,40.7035702121,-74.0120454669
61610,49981,28669,2948,15509,129,1154,160000,40.7035724356,-74.0121790336
