50236,32378,61473,3605,5670,13,6625,160000,40.7246727542,-73.9874376215
57185,28949,59646,2466,4273,4,7477,160000,40.7247615084,-73.987373243
61807,26971,57957,3132,5733,7,4393,160000,40.7248502626,-73.9873088643
60147,26627,60838,2331,4018,13,6026,160000,40.7249390168,-73.9872444856
63653,29854,51203,6624,4318,94,4254,160000,40.725027771,-73.9871801068
55482,33249,56266,2189,5329,40,7445,160000,40.7251165253,-73.9871157279
57198,24231,66987,2752,4014,27,4791,160000,40.725203,-73.987053
57552,24113,67236,2613,3889,23,4574,160000,40.7252052795,-73.9870513489
54394,19933,73172,3828,4263,16,4394,160000,40.7252917611,-73.9869886375
62667,28601,56358,1532,4735,22,6085,160000,40.7253805222,-73.986924275
63504,27173,57171,2337,4839,29,4947,160000,40.7254692834,-73.9868599123
46499,30792,69847,2997,6182,20,3663,160000,40.7255580445,-73.9867955496
44997,30660,68198,6720,3895,17,5513,160000,40.7256468056,-73.9867311868
39009,26575,75669,6016,6486,12,6233,160000,40.7257355667,-73.9866668238
49574,36730,57405,5339,5776,34,5142,160000,40.725796,-73.986623
49674,36707,56889,5745,5399,49,5537,160000,40.7258243278,-73.9866024609
69634,22255,56876,3223,4154,46,3812,160000,40.7258846455,-73.9865583602
69634,22255,56876,3223,4154,46,3812,160000,40.7259732911,-73.9864937203
66358,25970,53926,3568,3955,55,6168,160000,40.7260619366,-73.9864290803
67373,20794,60446,2761,3937,31,4658,160000,40.7261505822,-73.9863644403
70203,22419,57939,1782,3750,58,3849,160000,40.7262392277,-73.9862998001
61064,30797,51173,3519,6715,31,6701,160000,40.7263278733,-73.9862351599
47124,32256,66997,4229,5406,19,3969,160000,40.726409,-73.986176
46801,32232,67378,4319,5216,20,4034,160000,40.7264165188,-73.9861705196
50896,33231,62190,4354,3933,28,5368,160000,40.7264976068,-73.9861112671
58076,23474,62121,5850,3687,28,6764,160000,40.7265862135,-73.9860465341
59989,33060,51133,3521,5294,92,6911,160000,40.7266748203,-73.9859818011
56656,33632,53440,2446,6083,8,7735,160000,40.7267634271,-73.9859170679
56651,37220,54104,3067,2871,33,6054,160000,40.7268520339,-73.9858523347
57066,45450,39118,3396,5477,22,9471,160000,40.7269406406,-73.9857876013
50025,36818,58608,2860,4259,101,7329,160000,40.726988,-73.985753
49895,37735,58228,2926,3771,79,7366,160000,40.7270292474,-73.9857228679
58105,34738,55115,3170,5121,30,3721,160000,40.7270766246,-73.985688309
60252,34050,53521,2878,2745,37,6517,160000,40.7271652492,-73.9856236179
60838,33581,54310,2153,3143,40,5935,160000,40.7272538737,-73.9855589267
64000,30576,54633,2064,4701,41,3985,160000,40.7273424983,-73.9854942355
71485,21098,56496,3468,4047,122,3284,160000,40.7274311229,-73.9854295441
57255,38085,47946,5901,5678,30,5105,160000,40.7275197475,-73.9853648527
37545,45595,54580,7697,6769,90,7724,160000,40.727599,-73.985307
37651,47359,54938,7222,6021,59,6750,160000,40.727608372,-73.9853001612
41227,45980,51915,5431,6832,69,8546,160000,40.7276877356,-73.985242574
46138,43841,47225,6924,7695,126,8051,160000,40.7277764713,-73.985178148
51621,38796,55164,2943,4716,67,6693,160000,40.7278652069,-73.9851137218
41468,39591,58250,7703,10659,660,1669,160000,40.7279539425,-73.9850492956
38022,39354,73061,737,516,401,7909,160000,40.7280426781,-73.9849848693
38022,39354,73061,737,516,401,7909,160000,40.7281314138,-73.9849204429
46510,31766,65850,3906,4208,69,7691,160000,40.728194,-73.984875
46167,32396,66258,3903,3862,41,7373,160000,40.7282201494,-73.9848560164
46455,32632,68457,3603,3708,34,5111,160000,40.7282823465,-73.9848096488
62830,24124,59542,1883,4381,63,7177,160000,40.7283706929,-73.9847442975
61753,28214,56369,3650,4431,51,5532,160000,40.7284590394,-73.9846789461
56095,33215,55598,3817,5186,30,6059,160000,40.7285473859,-73.9846135947
57985,39206,50613,2802,3299,57,6038,160000,40.7286357323,-73.9845482431
60409,30349,54307,6090,3983,28,4834,160000,40.7287240788,-73.9844828915
57463,39127,49866,2474,4956,24,6090,160000,40.7287826,-73.9844396
57847,37478,50854,2830,4768,21,6202,160000,40.7288124253,-73.9844175398
58320,34715,52102,4265,3971,11,6616,160000,40.7288707448,-73.9843737757
57874,30399,61320,2262,4604,29,3512,160000,40.7289588895,-73.9843079512
54341,33882,49227,10829,5426,21,6274,160000,40.7290470343,-73.9842421267
48365,36283,47425,13114,8580,36,6197,160000,40.7291351791,-73.9841763021
45192,41657,47583,8684,8763,55,8066,160000,40.7292233238,-73.9841104774
40308,31328,67428,8886,6033,45,5972,160000,40.7293114686,-73.9840446527
36719,35367,73129,6048,3981,46,4710,160000,40.729373,-73.9839987
36368,36792,73441,5307,3360,35,4697,160000,40.7293996134,-73.9839788278
35590,37754,71555,5948,4583,77,4493,160000,40.729462017,-73.9839349517
40178,27246,74389,8998,5487,35,3667,160000,40.7295510339,-73.9838712034
